Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
235.0,Isaiah Jackson,24.0,IND,C,17.0,13.0,19.2,3.0,5.4,0.56,0.0,0.0,,3.0,5.4,0.56,0.56,1.9,2.4,0.805,2.5,3.4,5.9,0.9,0.7,0.6,1.1,3.2,7.9
236.0,Ron Holland,20.0,DET,SF,17.0,5.0,22.7,2.9,7.5,0.391,0.8,3.0,0.275,2.1,4.5,0.468,0.445,1.1,1.4,0.792,0.8,2.9,3.7,1.9,1.8,0.4,1.7,2.8,7.8
237.0,Kris Dunn,31.0,LAC,PG,18.0,12.0,25.9,3.0,6.0,0.5,0.9,2.3,0.39,2.1,3.7,0.567,0.574,0.8,1.1,0.75,0.8,1.6,2.4,2.7,1.4,0.2,1.3,2.4,7.7
238.0,Javonte Green,32.0,DET,SG,17.0,3.0,21.9,2.5,5.9,0.426,0.9,2.9,0.32,1.6,3.0,0.529,0.505,1.7,2.2,0.763,0.8,2.6,3.4,1.1,1.0,0.4,0.8,1.6,7.7
239.0,Josh Minott,23.0,BOS,PF,16.0,9.0,19.3,2.8,5.5,0.511,1.1,2.8,0.4,1.7,2.7,0.628,0.614,0.9,1.2,0.789,1.8,3.3,5.1,1.3,0.9,0.4,0.6,1.9,7.7
240.0,Patrick Williams,24.0,CHI,PF,16.0,1.0,21.4,2.6,6.4,0.408,1.5,3.9,0.387,1.1,2.6,0.439,0.524,0.9,1.4,0.652,0.6,2.3,2.9,1.6,1.0,0.4,1.1,1.9,7.7
241.0,Jose Alvarado,27.0,NOP,PG,17.0,0.0,20.3,2.8,6.6,0.416,1.5,4.2,0.352,1.3,2.5,0.524,0.527,0.6,0.8,0.846,0.5,2.4,2.9,2.9,0.9,0.0,1.2,1.5,7.6
242.0,Kyle Anderson,32.0,UTA,SF,5.0,0.0,18.6,3.2,5.8,0.552,0.0,0.0,,3.2,5.8,0.552,0.552,1.2,1.8,0.667,1.0,2.2,3.2,4.0,0.8,0.2,1.0,2.4,7.6
243.0,Marvin Bagley III,26.0,WAS,PF,14.0,1.0,15.8,3.1,4.9,0.638,0.2,0.4,0.5,2.9,4.5,0.651,0.659,1.1,1.6,0.696,1.9,2.5,4.4,1.4,0.6,0.6,1.0,2.1,7.6
244.0,Egor Dёmin,19.0,BRK,PG,16.0,9.0,22.2,2.7,7.3,0.371,1.8,5.1,0.346,0.9,2.2,0.429,0.491,0.5,0.6,0.8,0.6,2.8,3.4,3.4,0.8,0.2,1.6,1.8,7.6
245.0,Buddy Hield,33.0,GSW,SG,19.0,0.0,17.7,2.8,6.5,0.427,1.4,4.3,0.321,1.4,2.3,0.628,0.532,0.6,0.7,0.923,0.4,1.5,1.9,1.6,0.9,0.0,1.2,1.3,7.6
246.0,Collin Murray-Boyles,20.0,TOR,PF,13.0,3.0,19.1,2.8,5.4,0.514,0.7,1.4,0.5,2.1,4.0,0.519,0.579,1.4,1.9,0.72,1.5,1.6,3.2,1.2,0.6,0.4,1.0,2.2,7.6
247.0,Kentavious Caldwell-Pope,32.0,MEM,SG,18.0,13.0,22.8,2.5,6.9,0.363,1.0,3.3,0.3,1.5,3.6,0.422,0.435,1.5,1.7,0.9,0.3,2.0,2.3,3.2,0.7,0.2,1.1,1.2,7.5
248.0,Jusuf Nurkić,31.0,UTA,C,17.0,12.0,24.7,2.9,6.9,0.424,0.3,1.6,0.185,2.6,5.4,0.495,0.445,1.4,2.4,0.575,2.4,7.2,9.6,3.5,1.6,0.4,2.8,2.9,7.5
249.0,Dominick Barlow,22.0,PHI,PF,8.0,5.0,24.6,2.9,5.5,0.523,0.6,1.9,0.333,2.3,3.6,0.621,0.58,1.0,1.3,0.8,2.1,2.8,4.9,2.0,0.4,1.1,1.5,2.0,7.4
250.0,Aaron Holiday,29.0,HOU,PG,10.0,0.0,11.9,2.3,4.5,0.511,1.4,2.9,0.483,0.9,1.6,0.563,0.667,1.4,1.5,0.933,0.0,0.5,0.5,0.9,0.4,0.1,0.7,0.9,7.4
251.0,Josh Okogie,27.0,HOU,SG,15.0,11.0,21.3,2.5,5.5,0.451,1.2,2.9,0.409,1.3,2.5,0.5,0.561,1.3,1.7,0.76,1.1,1.3,2.4,1.1,1.5,0.1,0.5,1.9,7.4
252.0,Jevon Carter,30.0,CHI,PG,8.0,0.0,14.3,2.3,5.4,0.419,2.0,4.5,0.444,0.3,0.9,0.286,0.605,0.8,0.8,1.0,0.3,1.3,1.5,1.1,0.8,0.0,0.5,1.1,7.3
253.0,Gradey Dick,22.0,TOR,SG,18.0,0.0,16.6,2.3,5.6,0.41,1.1,3.2,0.328,1.2,2.3,0.524,0.505,1.6,1.9,0.853,0.3,1.6,1.9,0.7,0.7,0.1,0.4,1.0,7.2
