Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
156.0,Ausar Thompson,23.0,DET,SF,13.0,12.0,373.0,15.8,0.537,0.096,0.296,6.3,15.1,10.8,14.5,2.8,2.9,8.9,18.5,0.3,0.7,1.0,0.128,-0.6,2.0,1.4,0.3
157.0,OG Anunoby,28.0,NYK,PF,12.0,12.0,373.0,16.3,0.601,0.537,0.17,5.3,14.9,9.8,9.8,3.0,2.2,12.2,20.0,0.4,0.5,0.9,0.118,1.3,1.0,2.3,0.4
158.0,Dillon Brooks,30.0,PHO,SF,12.0,12.0,369.0,16.7,0.575,0.459,0.225,2.8,9.2,6.0,9.8,3.0,0.5,10.2,28.9,0.3,0.5,0.7,0.097,0.0,-0.1,0.0,0.2
159.0,Aaron Gordon,30.0,DEN,PF,13.0,13.0,368.0,20.4,0.676,0.409,0.39,6.1,16.4,11.6,6.6,1.3,0.7,9.1,22.9,1.1,0.4,1.5,0.194,3.7,-1.3,2.4,0.4
160.0,Jaylon Tyson,23.0,CLE,SG,14.0,10.0,367.0,14.8,0.669,0.545,0.125,6.0,13.4,9.6,9.6,1.9,2.5,10.6,14.9,0.7,0.5,1.2,0.154,0.2,1.3,1.4,0.3
161.0,Ace Bailey,19.0,UTA,SF,17.0,8.0,366.0,11.8,0.548,0.455,0.131,8.8,8.5,8.7,11.9,1.8,0.8,13.0,19.5,0.1,0.1,0.2,0.029,-1.8,-1.8,-3.7,-0.1
162.0,Domantas Sabonis,29.0,SAC,C,11.0,11.0,365.0,17.4,0.564,0.138,0.352,11.1,31.2,20.8,17.1,1.7,0.5,14.3,22.8,0.2,0.3,0.5,0.071,-0.5,-0.7,-1.2,0.1
163.0,Sam Hauser,28.0,BOS,PF,17.0,2.0,364.0,8.5,0.488,0.877,0.035,3.5,13.5,8.5,8.1,1.2,1.1,8.7,14.9,0.0,0.3,0.3,0.046,-1.7,-0.8,-2.5,0.0
164.0,Tyrese Martin,26.0,BRK,SG,17.0,2.0,364.0,11.9,0.508,0.58,0.168,5.3,12.8,8.8,19.7,1.6,0.8,11.9,18.8,0.0,0.1,0.1,0.014,-0.7,-1.5,-2.2,0.0
165.0,D'Angelo Russell,29.0,DAL,PG,17.0,3.0,364.0,12.1,0.491,0.464,0.309,2.0,11.4,6.8,37.5,1.2,0.5,16.3,28.2,-0.5,0.4,-0.1,-0.007,-1.6,-1.4,-3.0,-0.1
166.0,Tre Johnson,19.0,WAS,SG,15.0,4.0,364.0,9.9,0.565,0.521,0.11,2.0,10.7,6.4,8.0,0.8,1.7,13.6,20.3,-0.2,-0.1,-0.3,-0.034,-1.7,-3.1,-4.8,-0.3
167.0,Jarrett Allen,27.0,CLE,C,14.0,14.0,364.0,20.7,0.627,0.029,0.467,9.6,22.4,15.8,11.0,2.0,3.0,11.8,21.2,0.7,0.6,1.3,0.177,1.1,0.8,1.9,0.4
168.0,Bam Adebayo,28.0,MIA,C,12.0,12.0,363.0,17.8,0.571,0.36,0.366,4.7,21.6,13.6,12.7,1.4,2.3,9.8,25.0,0.3,0.6,1.0,0.127,1.3,1.3,2.5,0.4
169.0,Cam Spencer,25.0,MEM,SG,18.0,1.0,362.0,15.8,0.63,0.677,0.268,1.4,9.8,5.5,24.9,1.6,0.3,9.6,17.9,0.8,0.3,1.0,0.139,2.0,0.2,2.2,0.4
170.0,Reed Sheppard,21.0,HOU,PG,15.0,1.0,362.0,18.7,0.638,0.592,0.116,1.3,9.4,5.4,18.9,3.4,1.4,10.4,19.7,1.0,0.5,1.5,0.202,3.7,2.6,6.3,0.7
171.0,Lonzo Ball,28.0,CLE,PG,15.0,3.0,360.0,9.1,0.441,0.827,0.122,4.1,15.8,9.8,27.6,2.1,1.3,22.5,15.3,-0.2,0.5,0.3,0.039,-2.9,1.2,-1.7,0.0
172.0,Malik Monk,27.0,SAC,SG,15.0,0.0,360.0,14.4,0.574,0.421,0.17,1.8,6.4,4.1,13.1,1.7,1.8,7.1,21.7,0.3,0.1,0.3,0.045,0.6,-1.1,-0.5,0.1
173.0,Jonathan Kuminga,23.0,GSW,PF,13.0,12.0,360.0,12.7,0.57,0.272,0.353,6.3,20.3,13.2,16.0,0.7,1.0,18.2,22.5,0.0,0.4,0.3,0.044,-2.6,-1.3,-3.9,-0.2
174.0,Egor Dёmin,19.0,BRK,PG,16.0,9.0,355.0,9.8,0.507,0.698,0.086,2.7,15.6,8.7,23.5,1.8,0.8,17.8,17.7,-0.2,0.1,-0.1,-0.01,-2.2,-0.9,-3.1,-0.1
175.0,Vit Krejci,25.0,ATL,PG,15.0,1.0,351.0,13.0,0.732,0.775,0.118,1.3,8.8,5.1,10.8,0.8,0.8,9.3,14.3,0.7,0.2,0.9,0.122,0.4,-0.9,-0.5,0.1
176.0,Simone Fontecchio,30.0,MIA,SF,18.0,0.0,350.0,13.0,0.601,0.721,0.224,3.0,11.2,7.3,10.6,1.3,0.8,11.0,20.9,0.3,0.4,0.7,0.097,0.7,0.1,0.8,0.2
177.0,Mike Conley,38.0,MIN,PG,17.0,5.0,348.0,11.5,0.61,0.699,0.329,1.9,8.2,5.2,21.9,1.6,0.8,15.2,11.9,0.6,0.3,1.0,0.132,-1.0,0.5,-0.6,0.1
178.0,Luke Kennard,29.0,ATL,SG,16.0,0.0,347.0,11.8,0.641,0.585,0.181,2.9,7.0,5.0,13.5,2.1,0.3,15.1,14.6,0.4,0.3,0.7,0.091,-1.2,-0.3,-1.5,0.0
179.0,Luguentz Dort,26.0,OKC,SF,12.0,12.0,347.0,8.2,0.528,0.701,0.149,5.7,9.7,7.8,5.0,1.4,0.9,7.9,12.5,0.2,0.6,0.8,0.113,-2.9,0.4,-2.5,0.0
180.0,Jose Alvarado,27.0,NOP,PG,17.0,0.0,345.0,12.0,0.548,0.628,0.115,2.4,14.4,7.9,20.5,2.2,0.0,14.4,16.7,0.2,0.1,0.3,0.038,-1.6,-0.9,-2.5,0.0
181.0,Ja Morant,26.0,MEM,PG,12.0,12.0,345.0,12.7,0.477,0.308,0.354,1.8,11.3,6.4,42.7,1.7,0.3,16.6,32.4,-0.5,0.3,-0.2,-0.03,-2.3,-2.4,-4.7,-0.2
182.0,Patrick Williams,24.0,CHI,PF,16.0,1.0,343.0,9.7,0.544,0.602,0.223,3.2,10.7,7.1,9.5,2.2,1.4,13.1,15.7,0.0,0.2,0.2,0.028,-2.7,-0.2,-2.9,-0.1
183.0,Jamal Shead,23.0,TOR,PG,18.0,0.0,338.0,15.0,0.606,0.563,0.4,1.7,7.5,4.7,37.0,2.1,0.6,18.2,14.4,0.8,0.4,1.2,0.164,1.0,0.1,1.1,0.3
184.0,Corey Kispert,26.0,WAS,SF,17.0,2.0,338.0,14.1,0.657,0.65,0.282,1.9,10.9,6.5,12.1,1.1,0.8,8.7,15.6,0.6,-0.1,0.5,0.077,0.8,-2.0,-1.2,0.1
185.0,Buddy Hield,33.0,GSW,SG,19.0,0.0,337.0,10.4,0.555,0.653,0.105,2.6,9.3,5.9,13.8,2.4,0.0,15.1,19.1,-0.1,0.4,0.3,0.038,-3.1,-0.2,-3.2,-0.1
186.0,Aaron Nesmith,26.0,IND,SF,11.0,11.0,335.0,12.1,0.518,0.565,0.265,5.0,10.6,7.6,8.1,1.3,0.8,4.6,20.9,0.2,0.1,0.3,0.048,-0.3,-1.9,-2.2,0.0
187.0,Jakob Poeltl,30.0,TOR,C,13.0,13.0,332.0,18.0,0.721,0.0,0.525,13.3,22.2,17.9,9.3,1.3,2.1,14.0,14.6,0.9,0.5,1.4,0.197,0.4,0.4,0.8,0.2
188.0,Khris Middleton,34.0,WAS,SF,13.0,13.0,330.0,11.1,0.545,0.317,0.212,5.4,11.5,8.5,17.7,1.4,1.3,15.6,17.0,0.1,0.0,0.1,0.014,-2.7,-1.8,-4.5,-0.2
189.0,Isaiah Joe,26.0,OKC,SG,13.0,0.0,328.0,15.9,0.657,0.82,0.279,2.5,9.6,6.2,8.8,1.5,0.9,8.7,19.7,0.7,0.6,1.3,0.191,1.6,-0.1,1.4,0.3
190.0,Cole Anthony,25.0,MIL,PG,17.0,0.0,327.0,11.5,0.479,0.304,0.101,2.8,16.4,9.6,36.9,1.9,2.0,21.0,26.1,-0.5,0.3,-0.2,-0.031,-3.6,-0.7,-4.3,-0.2
191.0,Isaiah Jackson,24.0,IND,C,17.0,13.0,326.0,15.7,0.619,0.0,0.451,12.9,19.8,16.1,7.8,1.7,2.8,14.8,16.0,0.5,0.3,0.8,0.115,-2.4,-0.5,-2.9,-0.1
192.0,Jalen Suggs,24.0,ORL,PG,14.0,14.0,326.0,19.7,0.661,0.556,0.333,3.8,15.1,9.5,32.7,3.2,2.1,22.1,23.9,0.5,0.6,1.1,0.163,2.3,2.4,4.7,0.6
193.0,Nicolas Batum,37.0,LAC,PF,18.0,2.0,325.0,9.3,0.578,0.929,0.057,2.9,14.8,9.0,5.0,2.6,2.4,12.2,11.1,0.1,0.2,0.3,0.046,-1.9,0.5,-1.5,0.0
194.0,Tre Mann,24.0,CHO,PG,15.0,1.0,325.0,7.6,0.454,0.494,0.084,3.5,12.3,7.9,20.1,1.6,0.5,15.8,24.3,-0.5,0.1,-0.4,-0.062,-4.5,-2.1,-6.6,-0.4
195.0,Christian Braun,24.0,DEN,SG,11.0,11.0,325.0,12.7,0.569,0.289,0.299,6.6,9.6,8.2,13.1,1.3,0.8,11.3,16.2,0.4,0.3,0.7,0.108,-1.0,-0.7,-1.7,0.0
196.0,Derrick Jones Jr.,28.0,LAC,SF,13.0,13.0,324.0,14.7,0.652,0.5,0.304,4.0,7.1,5.6,6.5,1.7,4.5,8.7,15.6,0.5,0.1,0.6,0.096,0.7,-0.4,0.3,0.2
197.0,Ziaire Williams,24.0,BRK,SF,14.0,0.0,323.0,9.3,0.546,0.724,0.286,3.3,9.9,6.4,3.8,1.7,2.0,9.9,17.4,0.0,0.1,0.1,0.009,-3.0,-1.6,-4.6,-0.2
198.0,Kyle Filipowski,22.0,UTA,C,16.0,5.0,320.0,12.8,0.54,0.383,0.364,8.7,23.0,15.7,15.8,0.9,3.1,14.5,18.4,0.2,0.2,0.3,0.052,-2.3,-0.4,-2.7,-0.1
199.0,Josh Okogie,27.0,HOU,SG,15.0,11.0,320.0,13.4,0.597,0.537,0.305,6.1,6.5,6.3,6.8,3.4,0.6,7.0,12.9,0.6,0.4,1.1,0.159,-0.4,2.1,1.7,0.3
200.0,Isaiah Stewart,24.0,DET,C,14.0,5.0,320.0,16.8,0.614,0.367,0.257,9.5,19.6,14.6,8.1,0.4,8.6,11.7,17.7,0.5,0.5,1.0,0.157,-0.1,1.2,1.0,0.2
201.0,Mouhamed Gueye,23.0,ATL,PF,19.0,2.0,318.0,12.3,0.548,0.454,0.124,9.9,16.6,13.3,9.7,1.2,3.5,12.0,15.5,0.2,0.4,0.5,0.083,-2.4,-0.1,-2.5,0.0
202.0,Miles McBride,25.0,NYK,SG,13.0,4.0,318.0,10.9,0.518,0.636,0.083,2.9,8.4,5.5,13.5,1.4,1.0,6.7,17.5,0.2,0.2,0.5,0.07,-0.6,-0.7,-1.3,0.1
203.0,Sandro Mamukelashvili,26.0,TOR,C,17.0,1.0,316.0,19.7,0.685,0.398,0.31,8.1,16.3,12.3,14.6,1.4,2.2,10.5,19.2,0.9,0.4,1.3,0.2,3.2,0.4,3.6,0.4
204.0,Kristaps Porziņģis,30.0,ATL,C,12.0,12.0,316.0,22.7,0.613,0.383,0.422,6.7,18.1,12.5,18.7,0.8,5.6,5.7,26.0,1.0,0.4,1.4,0.211,3.7,1.2,4.9,0.6
205.0,Jaylin Williams,23.0,OKC,PF,17.0,1.0,314.0,10.6,0.496,0.862,0.149,3.3,22.5,13.4,17.1,1.7,2.6,15.5,15.1,0.0,0.8,0.8,0.117,-2.2,2.1,0.0,0.2
206.0,Landry Shamet,28.0,NYK,SG,15.0,6.0,314.0,13.0,0.644,0.71,0.366,2.3,8.5,5.2,7.5,0.9,1.0,6.1,15.1,0.7,0.2,0.9,0.131,1.0,-0.8,0.1,0.2
207.0,Daniel Gafford,27.0,DAL,C,13.0,12.0,312.0,17.7,0.667,0.0,0.5,10.3,18.2,14.3,9.5,1.8,5.5,15.2,15.0,0.5,0.6,1.2,0.178,-1.8,2.6,0.8,0.2
208.0,Sam Merrill,29.0,CLE,SG,12.0,8.0,311.0,14.8,0.679,0.853,0.138,3.1,5.7,4.4,12.5,0.9,0.9,7.5,17.7,0.8,0.2,1.0,0.156,2.6,-0.7,1.8,0.3
209.0,Josh Minott,23.0,BOS,PF,16.0,9.0,309.0,17.4,0.638,0.511,0.216,9.7,18.8,14.2,9.2,2.3,1.9,9.4,14.8,0.7,0.4,1.2,0.184,1.1,1.0,2.0,0.3
210.0,Jordan Clarkson,33.0,NYK,SG,16.0,0.0,307.0,13.8,0.601,0.492,0.205,5.1,5.7,5.3,13.3,0.8,1.0,11.7,21.9,0.4,0.2,0.6,0.094,0.1,-2.0,-1.9,0.0
211.0,Steven Adams,32.0,HOU,C,14.0,4.0,307.0,17.8,0.566,0.0,0.492,26.3,21.1,23.6,8.5,1.5,2.9,16.8,12.0,0.7,0.5,1.2,0.181,1.7,-0.6,1.1,0.2
212.0,LaMelo Ball,24.0,CHO,PG,10.0,10.0,307.0,19.4,0.519,0.497,0.262,4.8,19.7,12.3,49.8,2.0,0.3,15.0,32.5,0.4,0.2,0.6,0.088,2.4,-1.5,0.9,0.2
213.0,Dru Smith,28.0,MIA,SG,18.0,0.0,306.0,14.9,0.558,0.435,0.228,6.2,8.7,7.6,22.1,4.0,0.9,15.8,15.9,0.3,0.6,0.9,0.135,-0.6,3.7,3.1,0.4
214.0,Goga Bitadze,26.0,ORL,C,18.0,0.0,304.0,20.6,0.751,0.113,0.532,11.2,23.9,17.6,12.4,1.9,6.0,12.6,12.1,0.9,0.6,1.5,0.241,1.7,3.5,5.2,0.6
215.0,Andrew Nembhard,26.0,IND,PG,10.0,10.0,303.0,15.2,0.553,0.387,0.373,1.0,4.8,2.8,35.5,1.2,0.6,12.7,25.5,0.3,0.1,0.4,0.062,1.6,-2.9,-1.4,0.1
216.0,Will Richard,23.0,GSW,SG,17.0,7.0,302.0,15.7,0.682,0.578,0.3,6.8,8.9,7.9,10.5,2.7,0.3,10.5,15.9,0.6,0.3,1.0,0.158,0.2,0.7,0.9,0.2
217.0,Gradey Dick,22.0,TOR,SG,18.0,0.0,299.0,11.8,0.565,0.58,0.34,2.3,10.3,6.4,5.6,2.1,0.3,5.7,17.3,0.2,0.4,0.6,0.097,-1.7,-0.2,-1.9,0.0
218.0,Nikola Jović,22.0,MIA,PF,14.0,1.0,299.0,10.3,0.524,0.5,0.343,3.5,16.3,10.3,18.1,1.4,1.8,17.6,19.2,-0.1,0.5,0.3,0.053,-3.2,1.1,-2.0,0.0
219.0,Quinten Post,25.0,GSW,PF,19.0,8.0,297.0,13.6,0.578,0.697,0.111,5.9,22.3,14.0,11.0,1.8,3.1,13.4,17.0,0.1,0.4,0.6,0.094,-0.6,0.9,0.3,0.2
220.0,Keon Ellis,26.0,SAC,SG,17.0,2.0,295.0,10.8,0.6,0.702,0.119,1.8,7.9,4.8,4.6,3.4,1.6,8.3,13.9,0.1,0.2,0.3,0.051,-2.0,1.3,-0.7,0.1
221.0,Craig Porter Jr.,25.0,CLE,PG,17.0,0.0,295.0,16.1,0.617,0.387,0.16,7.5,11.0,9.2,19.9,2.7,3.1,14.8,13.2,0.5,0.4,1.0,0.156,1.2,2.6,3.8,0.4
222.0,Jordan Goodwin,27.0,PHO,PG,15.0,2.0,294.0,15.0,0.544,0.457,0.076,11.5,13.5,12.5,14.3,3.6,0.6,15.6,18.2,0.2,0.4,0.7,0.108,0.0,1.3,1.3,0.2
223.0,Jalen Smith,25.0,CHI,C,17.0,0.0,290.0,19.1,0.608,0.564,0.173,12.0,23.2,17.8,11.3,0.8,3.3,10.1,22.7,0.5,0.3,0.8,0.125,2.3,-1.2,1.1,0.2
224.0,Drew Eubanks,28.0,SAC,C,18.0,7.0,288.0,12.5,0.63,0.026,0.434,4.5,16.1,10.1,3.0,1.8,4.9,16.6,16.0,0.0,0.2,0.2,0.033,-3.4,-0.1,-3.5,-0.1
225.0,Oso Ighodaro,23.0,PHO,PF,18.0,4.0,287.0,9.3,0.541,0.015,0.242,4.7,18.5,11.6,13.5,1.7,4.0,23.1,13.8,-0.1,0.4,0.3,0.049,-5.3,1.9,-3.3,-0.1
226.0,Trendon Watford,25.0,PHI,PF,14.0,4.0,286.0,15.3,0.618,0.205,0.341,5.7,19.9,12.7,25.3,1.0,0.9,17.2,17.9,0.5,0.2,0.7,0.122,-0.6,0.7,0.1,0.2
227.0,Cam Whitmore,21.0,WAS,SF,17.0,0.0,285.0,14.6,0.576,0.339,0.213,4.4,11.9,8.2,6.5,2.1,1.2,10.3,22.7,0.1,0.0,0.1,0.018,-0.7,-1.8,-2.5,0.0
228.0,Vince Williams Jr.,25.0,MEM,SG,13.0,5.0,275.0,13.0,0.506,0.589,0.232,5.3,20.8,12.9,32.0,2.1,1.4,19.9,19.6,-0.1,0.4,0.3,0.052,-0.7,1.9,1.2,0.2
229.0,Jay Huff,27.0,IND,C,17.0,2.0,273.0,12.5,0.507,0.686,0.186,6.1,14.7,10.1,9.7,0.5,11.2,10.5,18.4,-0.1,0.3,0.2,0.039,-3.0,1.0,-2.0,0.0
230.0,De'Aaron Fox,28.0,SAS,PG,8.0,8.0,268.0,20.1,0.627,0.382,0.328,4.0,8.1,6.1,29.2,1.8,0.7,14.8,28.0,0.6,0.3,0.9,0.158,2.7,-0.9,1.9,0.3
231.0,Keaton Wallace,26.0,ATL,PG,17.0,2.0,264.0,10.9,0.571,0.629,0.114,0.4,11.2,5.9,22.9,2.5,1.1,17.9,14.4,0.1,0.3,0.4,0.075,-2.9,0.8,-2.2,0.0
232.0,Justin Edwards,22.0,PHI,SF,15.0,5.0,263.0,10.6,0.58,0.619,0.107,5.0,8.0,6.5,11.7,1.6,1.4,14.6,16.4,0.2,0.2,0.3,0.058,-1.9,-0.5,-2.4,0.0
233.0,Al Horford,39.0,GSW,C,12.0,0.0,261.0,9.2,0.482,0.714,0.086,4.6,17.2,10.8,11.5,2.2,4.2,18.1,14.3,-0.2,0.4,0.2,0.036,-3.5,1.5,-1.9,0.0
234.0,Day'Ron Sharpe,24.0,BRK,C,16.0,0.0,258.0,17.1,0.667,0.206,0.619,14.6,25.2,19.5,17.3,2.7,2.5,27.9,18.5,0.2,0.2,0.4,0.079,-1.6,0.8,-0.8,0.1
235.0,Jarred Vanderbilt,26.0,LAL,PF,14.0,2.0,257.0,10.6,0.548,0.28,0.38,9.3,26.1,18.1,10.3,2.6,1.9,27.4,13.4,-0.1,0.4,0.3,0.062,-3.4,1.2,-2.1,0.0
236.0,Tyus Jones,29.0,ORL,PG,19.0,1.0,255.0,6.9,0.403,0.58,0.04,1.3,6.1,3.8,17.2,2.3,0.7,10.5,9.4,0.0,0.3,0.3,0.05,-3.6,1.7,-2.0,0.0
237.0,Tari Eason,24.0,HOU,PF,11.0,1.0,255.0,16.2,0.642,0.558,0.074,7.2,17.7,12.6,9.8,1.8,1.9,16.2,19.0,0.4,0.4,0.7,0.14,2.2,-0.3,1.9,0.3
238.0,Kawhi Leonard,34.0,LAC,SF,8.0,8.0,255.0,23.4,0.622,0.341,0.288,2.3,16.6,9.6,18.2,3.7,1.5,10.8,28.8,0.5,0.2,0.7,0.138,3.3,0.5,3.8,0.4
239.0,Yves Missi,21.0,NOP,C,13.0,5.0,253.0,15.3,0.582,0.0,0.373,17.5,12.9,15.4,9.1,0.6,6.4,15.9,13.4,0.3,0.0,0.4,0.075,-1.0,-2.0,-2.9,-0.1
240.0,Dalton Knecht,24.0,LAL,SF,15.0,1.0,251.0,10.6,0.563,0.548,0.107,4.0,10.4,7.4,4.4,1.3,2.4,8.3,16.4,0.1,0.2,0.3,0.059,-1.4,-1.0,-2.5,0.0
241.0,Jaxson Hayes,25.0,LAL,C,14.0,2.0,248.0,14.6,0.748,0.023,0.386,8.6,18.3,13.7,9.1,1.2,2.4,13.4,10.3,0.6,0.3,0.8,0.162,-0.1,0.4,0.3,0.1
242.0,Collin Murray-Boyles,20.0,TOR,PF,13.0,3.0,248.0,12.6,0.611,0.257,0.357,9.4,9.3,9.3,7.8,1.5,2.0,13.8,16.1,0.3,0.3,0.6,0.109,-1.0,-0.3,-1.3,0.0
243.0,Aaron Wiggins,27.0,OKC,SG,9.0,5.0,248.0,14.8,0.578,0.541,0.081,4.2,10.2,7.4,11.7,0.8,2.9,7.3,21.5,0.3,0.5,0.7,0.141,1.4,-0.3,1.1,0.2
244.0,Zion Williamson,25.0,NOP,PF,8.0,8.0,246.0,22.8,0.586,0.0,0.772,8.4,11.8,9.9,22.1,3.1,1.3,13.1,29.6,0.4,0.1,0.5,0.106,2.8,-0.8,2.0,0.2
245.0,Brook Lopez,37.0,LAC,C,17.0,0.0,245.0,10.1,0.541,0.681,0.117,1.9,13.5,7.8,5.6,1.0,5.5,11.6,20.1,-0.2,0.1,0.0,-0.009,-2.7,-1.1,-3.8,-0.1
246.0,Jordan Hawkins,23.0,NOP,SG,16.0,0.0,243.0,4.7,0.396,0.517,0.079,2.5,11.9,6.9,9.2,0.4,0.0,6.1,16.7,-0.3,-0.1,-0.4,-0.074,-4.7,-3.6,-8.3,-0.4
247.0,Brice Sensabaugh,22.0,UTA,SF,16.0,0.0,242.0,13.2,0.567,0.664,0.147,3.5,14.8,9.0,11.6,1.8,0.8,10.2,23.0,0.1,0.1,0.2,0.045,-0.7,-2.0,-2.7,0.0
248.0,Tobias Harris,33.0,DET,PF,8.0,8.0,242.0,13.1,0.563,0.398,0.273,2.3,16.5,9.5,12.7,1.2,0.8,8.4,18.3,0.3,0.3,0.6,0.121,-0.5,0.0,-0.5,0.1
249.0,Nique Clifford,23.0,SAC,SG,14.0,2.0,241.0,7.7,0.469,0.464,0.321,5.0,14.0,9.3,14.4,1.2,1.5,12.3,12.9,0.0,0.1,0.0,0.008,-3.7,-0.7,-4.4,-0.1
250.0,Daniss Jenkins,24.0,DET,PG,12.0,4.0,240.0,18.3,0.602,0.32,0.18,3.7,7.2,5.5,30.0,3.2,0.4,15.6,22.0,0.4,0.3,0.7,0.149,1.2,0.4,1.5,0.2
251.0,Jaylen Clark,24.0,MIN,SG,15.0,0.0,237.0,10.3,0.517,0.439,0.351,10.0,8.5,9.2,4.8,2.8,0.8,7.1,12.5,0.2,0.3,0.5,0.103,-3.1,0.7,-2.4,0.0
252.0,Alex Caruso,31.0,OKC,SG,13.0,0.0,237.0,14.3,0.539,0.657,0.119,2.0,10.2,6.3,18.9,4.5,1.7,12.4,14.6,0.2,0.6,0.8,0.165,-1.0,4.3,3.3,0.3
253.0,Bilal Coulibaly,21.0,WAS,SG,9.0,9.0,237.0,11.3,0.524,0.426,0.471,2.2,12.6,7.5,16.8,2.0,3.3,14.6,16.9,0.0,0.1,0.1,0.018,-2.8,0.0,-2.8,0.0
254.0,Caris LeVert,31.0,DET,SG,12.0,0.0,234.0,14.7,0.607,0.464,0.357,1.0,7.4,4.2,22.9,1.6,2.1,16.4,20.5,0.2,0.3,0.5,0.104,0.5,-0.5,0.0,0.1
255.0,Jordan Walsh,21.0,BOS,PF,13.0,5.0,232.0,13.0,0.587,0.392,0.157,7.4,17.9,12.6,6.6,2.4,3.0,8.4,11.0,0.3,0.4,0.7,0.141,-1.9,1.6,-0.3,0.1
256.0,Bogdan Bogdanović,33.0,LAC,SG,9.0,2.0,231.0,9.5,0.514,0.627,0.173,1.5,13.9,7.8,18.7,1.5,0.4,13.9,17.9,0.0,0.1,0.0,0.009,-2.1,-1.0,-3.1,-0.1
257.0,Larry Nance Jr.,33.0,CLE,PF,15.0,2.0,230.0,6.5,0.436,0.5,0.047,5.1,15.1,9.9,10.7,1.9,1.6,12.1,13.3,-0.2,0.3,0.2,0.033,-6.0,0.8,-5.2,-0.2
258.0,Jeremiah Robinson-Earl,25.0,IND,PF,12.0,3.0,229.0,10.0,0.472,0.333,0.175,11.5,18.5,14.8,5.1,1.2,0.0,9.4,13.3,0.0,0.1,0.2,0.035,-2.6,-2.4,-5.0,-0.2
259.0,Cam Thomas,24.0,BRK,SG,8.0,8.0,226.0,15.1,0.546,0.341,0.424,1.4,4.3,2.8,17.0,0.9,0.4,9.3,32.8,0.1,-0.1,0.0,0.003,0.8,-4.1,-3.3,-0.1
260.0,Precious Achiuwa,26.0,SAC,C,11.0,6.0,225.0,12.9,0.569,0.207,0.31,8.7,19.1,13.7,6.2,1.7,1.7,9.6,13.8,0.2,0.1,0.3,0.063,-1.7,-0.7,-2.4,0.0
261.0,Luka Garza,27.0,BOS,C,15.0,0.0,222.0,19.7,0.674,0.343,0.418,17.8,12.8,15.4,7.5,1.1,2.7,8.1,16.7,0.8,0.2,1.1,0.232,1.1,-0.3,0.8,0.2
262.0,Marvin Bagley III,26.0,WAS,PF,14.0,1.0,221.0,19.4,0.676,0.087,0.333,12.9,16.3,14.6,12.9,1.9,3.1,15.0,17.6,0.5,0.1,0.6,0.129,1.1,-0.3,0.8,0.1
263.0,Tony Bradley,28.0,IND,C,17.0,3.0,219.0,12.9,0.608,0.017,0.356,13.4,9.7,11.7,8.7,0.4,1.2,9.3,14.0,0.4,0.1,0.5,0.103,-2.6,-1.9,-4.6,-0.1
264.0,Jabari Walker,23.0,PHI,PF,17.0,5.0,217.0,9.0,0.517,0.302,0.132,11.0,15.9,13.4,6.2,0.4,1.6,12.5,12.3,0.1,0.1,0.2,0.055,-3.7,-1.4,-5.1,-0.2
265.0,Sidy Cissoko,21.0,POR,SF,13.0,4.0,217.0,6.6,0.511,0.52,0.26,4.2,9.0,6.5,10.8,1.7,0.0,16.5,12.1,0.0,0.1,0.1,0.019,-4.6,-0.8,-5.4,-0.2
266.0,Jalen Wilson,25.0,BRK,PF,14.0,0.0,214.0,5.4,0.542,0.688,0.219,1.0,6.9,3.7,5.6,0.5,0.0,12.5,16.1,-0.1,-0.1,-0.2,-0.041,-4.0,-3.2,-7.2,-0.3
267.0,Jonas Valančiūnas,33.0,DEN,C,17.0,0.0,213.0,21.4,0.606,0.09,0.39,13.4,26.0,20.1,12.0,0.5,4.7,12.7,26.8,0.4,0.3,0.7,0.167,-0.1,-0.6,-0.7,0.1
268.0,Luke Kornet,30.0,SAS,C,9.0,4.0,213.0,17.8,0.774,0.0,0.513,12.8,14.7,13.8,12.1,0.2,3.9,12.8,11.0,0.7,0.2,0.9,0.211,1.7,0.8,2.6,0.2
269.0,Jordan Poole,26.0,NOP,PG,7.0,4.0,212.0,11.2,0.535,0.596,0.323,1.5,5.1,3.1,17.1,0.5,1.0,11.7,25.1,0.1,-0.1,0.0,0.002,-0.6,-3.7,-4.3,-0.1
270.0,Isaiah Collier,21.0,UTA,PG,9.0,1.0,209.0,11.7,0.622,0.157,0.627,1.0,12.3,6.5,34.3,1.1,1.4,27.8,17.5,0.1,0.0,0.2,0.035,-3.0,-1.7,-4.7,-0.1
271.0,Drake Powell,20.0,BRK,SG,11.0,0.0,208.0,11.5,0.626,0.382,0.236,2.1,10.6,6.1,16.4,2.4,0.4,17.6,15.2,0.1,0.1,0.2,0.047,-3.0,0.4,-2.5,0.0
272.0,Walter Clayton,22.0,UTA,PG,13.0,0.0,207.0,9.8,0.521,0.557,0.23,3.1,11.3,7.1,27.8,1.4,1.9,21.1,16.7,0.0,0.1,0.1,0.019,-2.6,-0.5,-3.2,-0.1
