Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
235.0,Jordan Goodwin,27.0,PHO,PG,13.0,0.0,234.0,16.0,0.561,0.488,0.098,11.2,13.5,12.3,16.0,3.7,0.8,14.9,17.8,0.3,0.4,0.6,0.132,0.9,1.4,2.2,0.3
236.0,Jaylen Clark,24.0,MIN,SG,14.0,0.0,231.0,10.8,0.541,0.463,0.37,9.3,8.3,8.8,4.9,2.9,0.8,7.4,12.3,0.2,0.3,0.5,0.11,-2.8,0.9,-1.9,0.0
237.0,Bogdan Bogdanović,33.0,LAC,SG,9.0,2.0,231.0,9.5,0.514,0.627,0.173,1.5,13.6,7.7,19.0,1.5,0.4,13.9,17.9,0.0,0.1,0.1,0.014,-2.3,-1.0,-3.3,-0.1
238.0,Vince Williams Jr.,25.0,MEM,SG,11.0,3.0,227.0,12.4,0.524,0.603,0.231,4.6,20.1,12.1,30.8,1.9,0.8,20.4,19.6,-0.1,0.3,0.2,0.045,-1.1,1.4,0.3,0.1
239.0,Cam Thomas,24.0,BRK,SG,8.0,8.0,226.0,15.1,0.546,0.341,0.424,1.4,4.3,2.8,16.7,0.9,0.4,9.3,32.7,0.1,-0.1,0.0,0.002,0.8,-4.1,-3.3,-0.1
240.0,Jordan Hawkins,23.0,NOP,SG,15.0,0.0,224.0,5.1,0.4,0.537,0.085,2.8,12.0,7.0,10.2,0.4,0.0,6.6,17.0,-0.3,-0.1,-0.4,-0.075,-4.4,-3.7,-8.1,-0.3
241.0,Luka Garza,27.0,BOS,C,15.0,0.0,222.0,19.8,0.674,0.343,0.418,17.5,12.9,15.3,7.7,1.1,2.7,8.1,16.6,0.8,0.2,1.1,0.236,1.0,-0.3,0.7,0.2
242.0,Alex Caruso,31.0,OKC,SG,12.0,0.0,222.0,14.0,0.526,0.672,0.125,1.6,10.5,6.3,18.5,4.6,1.8,12.9,15.0,0.1,0.6,0.7,0.15,-1.3,4.2,2.8,0.3
243.0,Marvin Bagley III,26.0,WAS,PF,14.0,1.0,221.0,19.5,0.676,0.087,0.333,12.8,16.4,14.6,13.2,1.9,3.1,15.0,17.6,0.5,0.1,0.6,0.122,0.9,-0.5,0.4,0.1
244.0,Day'Ron Sharpe,24.0,BRK,C,14.0,0.0,220.0,18.4,0.678,0.211,0.579,15.5,23.3,19.1,18.9,2.9,3.0,28.1,19.4,0.2,0.2,0.4,0.093,-0.9,1.0,0.0,0.1
245.0,Nique Clifford,23.0,SAC,SG,12.0,2.0,220.0,7.1,0.457,0.463,0.259,3.4,13.3,8.2,14.8,1.3,1.7,13.0,13.3,-0.1,0.0,-0.1,-0.016,-4.1,-0.9,-5.0,-0.2
246.0,Collin Murray-Boyles,20.0,TOR,PF,11.0,3.0,220.0,13.1,0.602,0.265,0.309,10.0,9.4,9.7,7.7,1.7,2.2,13.4,17.1,0.2,0.2,0.5,0.107,-0.9,-0.3,-1.3,0.0
247.0,Brook Lopez,37.0,LAC,C,15.0,0.0,219.0,10.5,0.553,0.683,0.134,2.1,13.8,8.1,5.6,1.1,5.7,13.0,20.1,-0.1,0.1,0.0,0.0,-2.6,-0.8,-3.4,-0.1
248.0,Daniss Jenkins,24.0,DET,PG,10.0,4.0,219.0,17.8,0.578,0.305,0.168,4.0,6.3,5.1,29.2,3.3,0.0,13.6,22.1,0.4,0.3,0.7,0.145,0.6,0.5,1.1,0.2
249.0,Jeremiah Robinson-Earl,25.0,IND,PF,11.0,3.0,216.0,9.4,0.437,0.316,0.193,12.0,19.5,15.5,5.3,1.3,0.0,10.2,12.9,0.0,0.1,0.1,0.023,-3.2,-2.3,-5.5,-0.2
250.0,Zion Williamson,25.0,NOP,PF,7.0,7.0,216.0,22.0,0.57,0.0,0.72,9.5,13.0,11.1,23.9,3.2,1.0,13.8,29.6,0.3,0.1,0.4,0.084,2.6,-1.1,1.6,0.2
251.0,Tony Bradley,28.0,IND,C,16.0,3.0,212.0,13.4,0.608,0.017,0.356,13.2,9.9,11.7,9.1,0.4,1.3,9.3,14.4,0.4,0.1,0.5,0.104,-2.5,-1.9,-4.4,-0.1
252.0,Jordan Poole,26.0,NOP,PG,7.0,4.0,212.0,11.2,0.535,0.596,0.323,1.5,5.2,3.2,17.4,0.5,1.0,11.7,25.3,0.1,-0.1,0.0,-0.002,-0.5,-3.9,-4.4,-0.1
253.0,Brice Sensabaugh,22.0,UTA,SF,14.0,0.0,208.0,13.7,0.586,0.716,0.158,3.6,15.6,9.5,12.9,1.8,0.5,11.3,22.3,0.2,0.1,0.2,0.055,-0.4,-2.0,-2.4,0.0
254.0,Justin Edwards,22.0,PHI,SF,13.0,3.0,208.0,10.8,0.569,0.681,0.101,5.3,8.7,7.0,12.1,1.2,0.9,10.0,16.1,0.2,0.1,0.4,0.086,-1.2,-0.8,-2.0,0.0
255.0,Jordan Walsh,21.0,BOS,PF,12.0,4.0,208.0,13.9,0.593,0.396,0.083,7.6,19.1,13.2,6.3,2.6,2.9,5.7,10.8,0.3,0.4,0.7,0.162,-1.5,2.2,0.7,0.1
256.0,Yves Missi,21.0,NOP,C,11.0,5.0,203.0,14.8,0.585,0.0,0.489,16.7,12.0,14.6,10.0,0.7,5.2,16.7,13.5,0.3,0.0,0.3,0.068,-0.9,-2.1,-3.0,-0.1
257.0,Kawhi Leonard,34.0,LAC,SF,6.0,6.0,201.0,25.1,0.625,0.333,0.257,2.9,16.1,9.7,19.3,3.7,1.9,8.6,28.0,0.5,0.2,0.7,0.168,4.3,0.9,5.2,0.4
258.0,Larry Nance Jr.,33.0,CLE,PF,13.0,1.0,200.0,5.8,0.412,0.474,0.053,5.7,16.2,10.8,11.0,1.7,1.8,13.4,13.8,-0.2,0.3,0.1,0.016,-6.7,0.5,-6.2,-0.2
259.0,Jaxson Hayes,25.0,LAL,C,12.0,1.0,200.0,15.1,0.725,0.026,0.368,9.4,19.3,14.6,8.8,1.2,2.5,12.0,10.7,0.5,0.2,0.7,0.16,0.2,0.2,0.4,0.1
260.0,Tyus Jones,29.0,ORL,PG,16.0,1.0,198.0,5.8,0.359,0.538,0.0,1.7,6.0,3.9,15.1,2.7,0.9,13.3,9.6,-0.2,0.3,0.1,0.025,-4.6,2.4,-2.3,0.0
261.0,Caris LeVert,31.0,DET,SG,10.0,0.0,198.0,14.0,0.604,0.435,0.29,1.1,8.0,4.6,24.4,1.4,2.0,17.9,19.6,0.2,0.2,0.4,0.097,0.1,-0.3,-0.2,0.1
262.0,Tobias Harris,33.0,DET,PF,6.0,6.0,193.0,10.9,0.513,0.394,0.254,2.8,17.0,10.0,11.6,1.2,0.5,9.2,18.4,0.1,0.3,0.4,0.088,-1.9,0.0,-1.9,0.0
263.0,Jabari Walker,23.0,PHI,PF,15.0,5.0,192.0,9.1,0.499,0.304,0.152,12.0,15.9,13.9,5.5,0.5,1.9,10.9,12.0,0.1,0.1,0.3,0.068,-3.6,-1.3,-4.9,-0.1
264.0,Walter Clayton,22.0,UTA,PG,12.0,0.0,190.0,10.9,0.563,0.536,0.25,3.4,11.8,7.5,28.1,1.5,1.6,22.5,17.1,0.1,0.0,0.1,0.033,-2.0,-0.4,-2.5,0.0
265.0,Jonas Valančiūnas,33.0,DEN,C,15.0,0.0,187.0,22.1,0.62,0.081,0.453,13.4,26.3,20.3,12.0,0.3,4.9,12.7,26.9,0.4,0.3,0.7,0.189,0.3,-0.4,-0.1,0.1
266.0,Luke Kornet,30.0,SAS,C,8.0,3.0,186.0,18.1,0.751,0.0,0.5,14.2,14.0,14.1,11.5,0.3,3.5,10.2,11.2,0.6,0.2,0.8,0.217,1.9,0.3,2.1,0.2
267.0,Jalen Wilson,25.0,BRK,PF,12.0,0.0,185.0,6.1,0.551,0.696,0.232,1.1,6.6,3.7,5.6,0.5,0.0,11.5,16.1,-0.1,-0.1,-0.1,-0.029,-3.3,-3.4,-6.8,-0.2
268.0,Gary Payton II,33.0,GSW,SG,17.0,0.0,184.0,12.4,0.511,0.375,0.042,8.3,20.3,14.2,15.8,2.9,3.0,15.5,13.3,0.1,0.3,0.4,0.099,-2.9,2.1,-0.7,0.1
269.0,Bilal Coulibaly,21.0,WAS,SG,7.0,7.0,178.0,12.5,0.526,0.446,0.429,2.4,14.6,8.5,17.7,2.1,3.9,15.3,18.4,0.0,0.1,0.0,0.009,-1.7,0.1,-1.6,0.0
270.0,Adem Bona,22.0,PHI,C,12.0,3.0,177.0,9.7,0.481,0.05,0.8,9.3,16.6,12.9,2.1,1.4,10.4,20.6,8.1,0.0,0.3,0.2,0.067,-4.5,2.1,-2.4,0.0
271.0,John Konchar,29.0,MEM,SG,14.0,0.0,172.0,12.3,0.6,0.63,0.111,3.6,19.6,11.4,13.3,3.3,2.8,15.0,8.0,0.1,0.3,0.4,0.117,-2.0,3.8,1.8,0.2
272.0,Drake Powell,20.0,BRK,SG,9.0,0.0,170.0,10.0,0.608,0.349,0.116,1.9,11.5,6.4,14.2,2.6,0.6,19.6,14.1,0.0,0.1,0.1,0.023,-4.0,0.4,-3.7,-0.1
273.0,Taurean Prince,31.0,MIL,SF,8.0,0.0,169.0,7.7,0.623,0.737,0.079,0.0,8.6,4.3,5.9,1.7,1.1,11.3,11.4,0.1,0.1,0.2,0.05,-3.3,-0.3,-3.6,-0.1
274.0,Bennedict Mathurin,23.0,IND,SF,5.0,5.0,169.0,21.4,0.668,0.413,0.72,5.1,17.7,11.0,11.6,0.8,0.5,11.6,26.8,0.5,0.1,0.6,0.159,4.6,-1.5,3.1,0.2
275.0,Precious Achiuwa,26.0,SAC,C,9.0,6.0,168.0,13.6,0.542,0.239,0.37,9.7,19.5,14.4,8.4,1.7,1.7,8.5,14.8,0.1,0.1,0.2,0.058,-1.0,-1.1,-2.1,0.0
276.0,Isaiah Collier,21.0,UTA,PG,7.0,1.0,165.0,13.1,0.678,0.154,0.692,0.0,14.3,7.0,39.3,0.6,1.8,29.2,17.7,0.2,0.0,0.2,0.057,-2.0,-2.1,-4.1,-0.1
277.0,Nick Richards,28.0,PHO,C,16.0,1.0,163.0,13.5,0.596,0.0,0.543,16.0,22.2,19.1,4.2,0.6,4.6,21.9,18.5,0.1,0.2,0.3,0.079,-4.4,-1.5,-5.9,-0.2
278.0,Paul Reed,26.0,DET,C,13.0,2.0,163.0,26.1,0.726,0.143,0.214,16.7,20.7,18.8,14.8,4.1,6.6,18.6,18.9,0.4,0.4,0.9,0.251,2.7,3.9,6.5,0.4
279.0,RayJ Dennis,24.0,IND,PG,12.0,0.0,162.0,7.1,0.433,0.529,0.129,4.7,7.5,6.0,23.8,0.9,2.2,15.9,22.0,-0.3,0.1,-0.2,-0.07,-3.5,-2.1,-5.5,-0.1
280.0,Sidy Cissoko,21.0,POR,SF,11.0,2.0,162.0,7.5,0.531,0.487,0.308,5.1,10.7,7.7,10.3,2.0,0.0,16.9,12.9,0.0,0.1,0.1,0.031,-4.4,-0.6,-5.0,-0.1
281.0,Jaden Hardy,23.0,DAL,SG,14.0,0.0,161.0,10.4,0.59,0.629,0.286,2.0,10.1,6.1,5.0,1.2,1.0,15.1,24.0,-0.1,0.2,0.1,0.021,-2.3,-0.8,-3.1,0.0
282.0,Ja'Kobe Walter,21.0,TOR,SG,13.0,0.0,160.0,8.6,0.56,0.711,0.184,6.5,6.1,6.3,6.8,3.9,0.6,19.6,13.5,0.0,0.2,0.2,0.062,-4.0,1.6,-2.4,0.0
283.0,Taylor Hendricks,22.0,UTA,PF,10.0,3.0,156.0,9.3,0.432,0.442,0.233,11.8,17.3,14.5,5.2,1.5,1.9,11.2,13.9,-0.1,0.1,0.0,0.002,-2.9,-2.2,-5.0,-0.1
284.0,Rob Dillingham,21.0,MIN,PG,14.0,0.0,154.0,8.8,0.441,0.229,0.157,2.2,10.3,6.4,24.4,3.7,0.0,19.4,25.3,-0.4,0.2,-0.1,-0.047,-7.4,-0.3,-7.7,-0.2
285.0,Tyrese Proctor,21.0,CLE,PG,14.0,0.0,154.0,6.8,0.456,0.641,0.141,1.4,8.7,4.9,15.0,1.2,0.0,8.1,19.7,-0.1,0.1,0.0,0.013,-5.5,-1.3,-6.8,-0.2
286.0,Jeremy Sochan,22.0,SAS,PF,9.0,0.0,154.0,12.8,0.648,0.419,0.256,3.1,18.4,11.1,15.8,1.3,1.8,17.3,16.0,0.2,0.2,0.4,0.127,-2.1,0.9,-1.2,0.0
287.0,Walker Kessler,24.0,UTA,C,5.0,5.0,154.0,20.8,0.786,0.216,0.541,16.1,22.6,19.3,14.7,2.1,5.8,25.9,16.3,0.3,0.2,0.5,0.148,1.3,1.8,3.1,0.2
288.0,Jonathan Isaac,28.0,ORL,PF,15.0,0.0,149.0,12.8,0.534,0.571,0.343,9.2,24.7,17.2,1.8,1.9,4.0,9.0,12.5,0.1,0.3,0.4,0.119,-1.9,1.0,-0.9,0.0
289.0,Micah Peavy,24.0,NOP,SG,12.0,0.0,149.0,8.4,0.446,0.348,0.109,8.3,12.3,10.1,10.6,0.7,1.4,4.0,14.1,0.1,0.0,0.0,0.011,-3.6,-2.5,-6.1,-0.2
290.0,Anthony Davis,32.0,DAL,PF,5.0,5.0,149.0,23.3,0.587,0.147,0.413,12.0,23.3,17.8,13.7,2.5,3.3,11.0,27.9,0.2,0.3,0.5,0.157,2.6,1.5,4.1,0.2
291.0,Dominick Barlow,22.0,PHI,PF,6.0,4.0,147.0,12.1,0.619,0.321,0.286,12.0,10.7,11.4,12.6,1.0,3.7,24.1,11.8,0.1,0.1,0.3,0.09,-1.2,0.3,-0.8,0.0
292.0,Moussa Cisse,23.0,DAL,C,13.0,1.0,143.0,14.5,0.598,0.0,0.833,16.2,19.3,17.8,2.1,1.0,9.3,21.2,15.2,0.0,0.3,0.3,0.098,-5.0,1.5,-3.6,-0.1
293.0,Hugo González,19.0,BOS,SF,12.0,1.0,142.0,8.6,0.509,0.313,0.031,5.9,10.9,8.3,6.4,3.5,1.4,15.6,11.5,0.0,0.2,0.2,0.068,-4.8,2.3,-2.5,0.0
294.0,Ochai Agbaji,25.0,TOR,SG,10.0,1.0,141.0,4.6,0.432,0.464,0.357,1.6,13.9,8.0,5.0,1.7,0.7,8.5,10.6,-0.1,0.2,0.1,0.023,-6.2,-0.2,-6.4,-0.2
295.0,Joel Embiid,31.0,PHI,C,6.0,6.0,140.0,23.9,0.576,0.322,0.402,7.1,19.3,13.1,25.0,1.7,5.9,13.5,35.4,0.2,0.2,0.4,0.13,3.3,1.4,4.7,0.2
296.0,Dylan Harper,19.0,SAS,SG,6.0,0.0,140.0,16.6,0.584,0.219,0.281,4.3,14.8,9.8,24.8,1.4,0.0,13.3,25.3,0.2,0.2,0.4,0.127,-0.4,0.3,-0.1,0.1
297.0,Ousmane Dieng,22.0,OKC,C,13.0,0.0,139.0,5.9,0.428,0.474,0.105,3.3,13.8,8.8,9.0,0.3,3.6,13.1,14.2,-0.2,0.3,0.1,0.035,-5.0,0.2,-4.8,-0.1
298.0,Trae Young,27.0,ATL,PG,5.0,5.0,139.0,16.8,0.511,0.371,0.557,0.0,7.7,4.0,39.7,1.4,0.7,10.3,29.6,0.2,0.1,0.3,0.089,1.0,-1.4,-0.4,0.1
299.0,Caleb Martin,30.0,DAL,SF,14.0,0.0,138.0,5.6,0.431,0.318,0.364,6.9,9.6,8.3,14.5,2.0,1.2,21.5,9.8,-0.1,0.2,0.1,0.046,-6.7,1.8,-4.9,-0.1
300.0,Cody Williams,21.0,UTA,SG,10.0,0.0,138.0,1.2,0.354,0.5,0.088,2.3,5.7,4.0,5.8,1.0,1.4,10.2,11.6,-0.2,0.0,-0.2,-0.079,-7.6,-2.8,-10.4,-0.3
301.0,Karlo Matković,24.0,NOP,PF,12.0,0.0,137.0,17.8,0.728,0.243,0.216,6.0,22.2,13.4,11.7,0.7,4.6,11.0,13.9,0.3,0.0,0.4,0.125,1.2,-0.2,1.0,0.1
302.0,Chris Paul,40.0,LAC,PG,10.0,0.0,137.0,8.3,0.374,0.667,0.03,4.3,10.6,7.5,32.6,3.6,0.0,24.8,14.3,-0.1,0.1,0.0,-0.009,-4.5,0.6,-3.9,-0.1
303.0,Mitchell Robinson,27.0,NYK,C,8.0,8.0,137.0,19.0,0.556,0.0,0.391,31.6,23.8,28.0,7.4,1.4,6.0,18.2,9.8,0.4,0.2,0.6,0.199,0.8,-1.3,-0.6,0.0
304.0,Guerschon Yabusele,30.0,NYK,C,13.0,0.0,133.0,7.4,0.418,0.711,0.158,9.8,16.6,13.0,4.7,0.7,1.5,4.7,13.1,0.0,0.1,0.1,0.047,-3.5,-1.7,-5.2,-0.1
305.0,Caleb Love,24.0,POR,SG,8.0,0.0,133.0,11.4,0.441,0.62,0.085,4.6,18.3,11.0,19.3,1.4,0.0,6.4,23.1,0.0,0.1,0.1,0.029,-1.2,-2.4,-3.6,-0.1
306.0,Pat Spencer,29.0,GSW,PG,10.0,0.0,132.0,14.8,0.472,0.321,0.226,7.5,10.3,8.9,33.0,2.9,0.7,10.7,20.9,0.1,0.2,0.3,0.104,-0.9,1.2,0.3,0.1
307.0,Amir Coffey,28.0,MIL,SG,13.0,0.0,128.0,5.8,0.517,0.421,0.158,3.5,8.7,6.2,6.6,0.0,0.7,4.7,7.2,0.1,0.0,0.1,0.04,-3.5,-2.1,-5.5,-0.1
308.0,Trayce Jackson-Davis,25.0,GSW,C,11.0,1.0,128.0,14.6,0.601,0.0,0.563,14.5,14.1,14.3,12.9,1.1,3.6,16.7,15.8,0.2,0.1,0.3,0.128,-2.2,-0.2,-2.5,0.0
309.0,Chaz Lanier,24.0,DET,SG,11.0,0.0,128.0,10.5,0.52,0.9,0.075,5.1,6.6,5.9,9.9,1.1,0.0,2.4,13.5,0.2,0.1,0.3,0.109,-0.2,-1.2,-1.4,0.0
310.0,Robert Williams,28.0,POR,C,10.0,0.0,128.0,19.9,0.653,0.118,0.029,15.2,22.6,18.7,8.8,2.2,5.6,10.4,11.7,0.3,0.2,0.5,0.171,2.5,0.5,3.0,0.2
311.0,Clint Capela,31.0,HOU,C,13.0,0.0,126.0,21.7,0.64,0.0,0.333,25.5,22.6,24.0,4.2,2.0,5.5,12.7,12.9,0.4,0.2,0.6,0.223,2.1,-0.6,1.5,0.1
312.0,Kevin Love,37.0,UTA,PF,9.0,0.0,126.0,12.5,0.601,0.848,0.364,6.0,24.9,15.3,19.6,0.0,3.1,17.3,14.9,0.2,0.0,0.2,0.08,-0.1,0.0,-0.1,0.1
313.0,Kobe Sanders,23.0,LAC,SG,7.0,2.0,126.0,6.7,0.527,0.595,0.19,4.7,6.2,5.5,9.4,1.6,1.5,19.5,19.8,-0.1,0.0,-0.1,-0.046,-4.3,-2.0,-6.3,-0.1
314.0,Baylor Scheierman,25.0,BOS,SG,12.0,0.0,124.0,13.4,0.824,0.818,0.045,4.2,17.8,10.9,6.3,1.2,0.8,8.2,8.4,0.3,0.1,0.5,0.175,0.2,1.2,1.4,0.1
315.0,Bradley Beal,32.0,LAC,SG,6.0,6.0,121.0,5.1,0.476,0.396,0.167,1.9,2.8,2.4,12.6,1.2,0.0,14.9,22.0,-0.2,0.0,-0.2,-0.088,-6.8,-4.2,-11.1,-0.3
316.0,Justin Champagnie,24.0,WAS,SF,13.0,3.0,119.0,14.5,0.501,0.387,0.581,15.9,16.6,16.2,8.9,2.4,0.0,4.9,14.3,0.2,0.0,0.2,0.094,-1.2,-2.2,-3.4,0.0
317.0,Bones Hyland,25.0,MIN,PG,13.0,0.0,118.0,13.1,0.596,0.61,0.098,1.9,11.7,7.0,21.1,2.4,0.0,15.8,18.0,0.1,0.1,0.3,0.105,-2.0,0.7,-1.4,0.0
318.0,Cam Christie,20.0,LAC,SG,10.0,0.0,116.0,14.8,0.586,0.5,0.528,3.0,12.5,7.9,10.2,1.3,1.7,4.3,17.6,0.2,0.0,0.3,0.106,1.2,-0.7,0.5,0.1
319.0,Dereck Lively II,21.0,DAL,C,7.0,4.0,115.0,14.9,0.67,0.0,0.556,12.8,20.4,16.7,16.1,1.6,7.9,30.9,11.7,0.1,0.2,0.3,0.145,-3.9,3.8,0.0,0.1
320.0,Terrence Shannon Jr.,25.0,MIN,SG,7.0,0.0,115.0,4.7,0.434,0.393,0.25,3.0,12.9,8.1,8.5,1.7,0.0,16.2,13.5,-0.1,0.1,0.0,-0.003,-6.0,-0.4,-6.5,-0.1
321.0,Dwight Powell,34.0,DAL,C,12.0,0.0,114.0,10.4,0.678,0.0,1.5,11.1,12.5,11.8,9.4,1.6,1.5,20.1,9.1,0.2,0.2,0.4,0.154,-5.0,1.7,-3.3,0.0
322.0,Maxime Raynaud,22.0,SAC,C,8.0,0.0,113.0,12.1,0.563,0.111,0.25,6.7,22.8,14.4,6.4,0.8,2.5,13.1,17.2,0.0,0.0,0.1,0.024,-2.6,-1.6,-4.2,-0.1
323.0,Liam McNeeley,20.0,CHO,SF,9.0,0.0,112.0,8.5,0.52,0.621,0.517,4.0,13.2,8.6,12.9,0.9,0.8,12.3,15.0,0.1,0.0,0.1,0.05,-3.0,-1.4,-4.4,-0.1
324.0,Pat Connaughton,33.0,CHO,SG,11.0,0.0,111.0,16.4,0.655,0.629,0.257,3.1,18.4,10.7,9.2,2.2,0.8,7.1,15.6,0.2,0.1,0.3,0.133,1.6,1.2,2.7,0.1
325.0,Bronny James,21.0,LAL,SG,10.0,1.0,111.0,6.1,0.377,0.407,0.074,4.5,5.1,4.8,20.2,3.5,0.9,22.3,13.9,-0.2,0.1,0.0,-0.012,-5.2,0.7,-4.5,-0.1
326.0,Spencer Jones,24.0,DEN,SF,11.0,0.0,110.0,6.2,0.765,0.6,0.4,5.4,0.9,3.0,6.3,3.1,0.8,33.8,6.9,0.1,0.1,0.2,0.08,-4.3,1.7,-2.6,0.0
327.0,Julian Phillips,22.0,CHI,SF,14.0,0.0,108.0,8.2,0.421,0.567,0.067,8.1,6.4,7.2,3.5,2.6,3.0,3.1,12.2,0.0,0.1,0.1,0.027,-3.7,-0.2,-3.9,-0.1
328.0,Isaiah Livers,27.0,PHO,PF,10.0,0.0,107.0,9.2,0.624,0.895,0.316,4.2,13.7,9.0,4.6,0.9,2.7,8.5,9.1,0.1,0.1,0.2,0.108,-1.6,-0.2,-1.8,0.0
329.0,Nae'Qwan Tomlin,25.0,CLE,PF,8.0,1.0,107.0,16.2,0.52,0.341,0.341,13.6,8.4,11.1,5.4,2.6,4.2,4.1,18.8,0.2,0.2,0.3,0.142,-1.7,0.7,-1.0,0.0
330.0,Brooks Barnhizer,23.0,OKC,SG,14.0,0.0,104.0,8.2,0.508,0.071,0.286,5.6,23.5,14.9,4.7,0.9,1.9,6.0,6.9,0.1,0.2,0.3,0.135,-3.7,1.8,-1.8,0.0
331.0,Kevon Looney,29.0,NOP,C,8.0,6.0,104.0,9.0,0.375,0.25,0.25,13.9,19.9,16.6,15.6,0.9,4.1,15.8,12.7,0.0,0.0,0.0,-0.005,-4.9,-1.1,-6.0,-0.1
332.0,Branden Carlson,26.0,OKC,C,12.0,0.0,101.0,13.6,0.523,0.459,0.135,6.9,16.8,12.1,8.2,1.0,7.0,7.1,18.0,0.0,0.2,0.3,0.134,-3.4,0.6,-2.8,0.0
333.0,Quenton Jackson,27.0,IND,PG,5.0,3.0,101.0,21.0,0.657,0.324,0.486,4.8,13.2,8.7,30.3,2.3,0.9,11.8,20.5,0.3,0.1,0.4,0.177,2.9,1.9,4.8,0.2
334.0,Darius Garland,26.0,CLE,PG,4.0,4.0,100.0,15.0,0.54,0.479,0.313,4.2,7.8,5.9,31.3,1.4,0.0,14.2,26.0,0.1,0.1,0.2,0.103,-0.1,-2.3,-2.4,0.0
335.0,Jett Howard,22.0,ORL,SF,11.0,0.0,99.0,10.6,0.563,0.75,0.0,1.2,6.6,3.9,10.1,1.0,2.6,3.0,14.1,0.1,0.1,0.2,0.101,0.1,0.6,0.7,0.1
336.0,Javon Small,23.0,MEM,PG,8.0,0.0,99.0,8.6,0.525,0.679,0.357,1.0,7.7,4.3,31.0,0.0,1.0,19.8,16.8,0.0,0.0,0.0,0.021,-2.1,-2.5,-4.6,-0.1
337.0,Blake Wesley,22.0,POR,SG,6.0,0.0,98.0,12.5,0.469,0.294,0.294,2.1,14.2,7.8,26.2,4.8,0.9,15.4,18.1,0.0,0.1,0.1,0.058,-4.2,3.4,-0.8,0.0
338.0,Nigel Hayes-Davis,31.0,PHO,SF,12.0,0.0,97.0,5.1,0.396,0.375,0.0,8.2,10.5,9.3,6.5,2.5,0.0,17.2,12.4,-0.1,0.1,0.0,-0.004,-6.0,-0.7,-6.7,-0.1
339.0,Ben Saraf,19.0,BRK,SG,7.0,5.0,97.0,3.0,0.377,0.481,0.296,3.3,12.6,7.6,24.4,1.0,0.0,22.8,17.4,-0.2,0.0,-0.2,-0.111,-6.8,-2.7,-9.4,-0.2
340.0,Tristan Vukcevic,22.0,WAS,C,12.0,1.0,96.0,7.0,0.484,0.444,0.333,5.5,13.0,9.2,8.8,1.0,3.6,19.5,22.3,-0.2,0.0,-0.2,-0.111,-6.5,-3.0,-9.5,-0.2
341.0,Gui Santos,23.0,GSW,PF,13.0,1.0,95.0,6.0,0.47,0.786,0.143,12.7,13.1,12.9,3.0,2.0,1.0,19.0,16.3,-0.1,0.1,0.0,-0.007,-6.0,-1.5,-7.5,-0.1
342.0,Gary Harris,31.0,MIL,SG,9.0,0.0,95.0,10.1,0.639,0.611,0.0,1.2,5.9,3.6,7.9,3.0,2.0,10.0,9.2,0.1,0.1,0.2,0.085,-2.3,2.0,-0.3,0.0
343.0,Olivier-Maxence Prosper,23.0,MEM,PF,10.0,0.0,94.0,18.2,0.719,0.261,0.957,7.7,13.8,10.7,9.4,1.0,1.0,10.9,16.1,0.3,0.1,0.4,0.194,1.1,-0.9,0.3,0.1
344.0,KJ Simpson,23.0,CHO,PG,7.0,0.0,93.0,7.0,0.417,0.385,0.103,3.6,13.4,8.5,27.5,2.1,0.0,19.7,22.5,-0.2,0.0,-0.1,-0.071,-5.3,-1.4,-6.7,-0.1
345.0,Taelon Peter,23.0,IND,SG,11.0,0.0,91.0,5.4,0.395,0.917,0.125,4.2,13.4,8.5,21.4,1.0,2.0,24.0,14.9,-0.2,0.0,-0.1,-0.065,-4.4,-0.8,-5.2,-0.1
346.0,Aaron Holiday,29.0,HOU,PG,9.0,0.0,91.0,17.1,0.751,0.679,0.536,0.0,4.8,2.5,10.4,1.1,1.1,12.6,17.9,0.3,0.1,0.4,0.202,2.9,0.1,3.0,0.1
347.0,Dalen Terry,23.0,CHI,SG,10.0,0.0,90.0,10.3,0.498,0.35,0.35,3.7,11.1,7.5,21.0,2.1,2.7,14.8,12.5,0.0,0.1,0.1,0.06,-3.5,1.4,-2.1,0.0
348.0,T.J. McConnell,33.0,IND,PG,6.0,0.0,90.0,17.5,0.527,0.213,0.021,1.1,14.8,7.4,43.1,2.1,0.0,7.8,23.2,0.1,0.1,0.2,0.091,0.5,-0.8,-0.2,0.0
349.0,Nick Smith Jr.,21.0,LAL,SG,6.0,0.0,90.0,9.7,0.548,0.486,0.081,0.0,7.6,4.0,20.7,1.6,1.1,20.7,23.0,-0.1,0.1,0.0,-0.021,-2.5,-2.5,-5.0,-0.1
350.0,Jericho Sims,27.0,MIL,C,11.0,0.0,88.0,9.8,0.768,0.0,0.5,10.3,16.5,13.4,5.5,0.5,3.2,29.1,6.8,0.1,0.1,0.2,0.097,-3.5,-0.5,-4.1,0.0
351.0,Gabe Vincent,29.0,LAL,PG,4.0,3.0,88.0,5.0,0.491,0.813,0.188,1.4,2.6,2.0,11.1,1.6,0.0,10.4,9.4,0.0,0.0,0.1,0.041,-4.0,-0.1,-4.1,0.0
