SEASON_ID,PLAYER_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,TEAM_ABBREVIATION,Player_Clean,PRA,PR,PA,RA,STK,FANTASY_PTS,TS_PCT,USG_PROXY,TEAM_MISSING_USG,TEAM_MISSING_MIN
22025,1630173,22500181,2025-11-05,SAC vs. GSW,W,9,2,2,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,1,1,0,4,5,1,Precious Achiuwa,SAC,precious achiuwa,7,7,4,3,1,9.6,1.0,0.3333333333333333,46.8,63.56
22025,1642265,22500175,2025-11-05,MIN @ NYK,L,12,2,7,0.286,1,3,0.333,1,1,1.0,0,0,0,4,1,0,1,1,6,-6,1,Rob Dillingham,MIN,rob dillingham,10,6,10,4,1,14.0,0.4032258064516129,0.7033333333333335,13.6,12.67
22025,1630598,22500180,2025-11-05,OKC @ POR,L,27,10,19,0.526,7,10,0.7,0,0,0.0,0,2,2,2,3,0,0,5,27,12,1,Aaron Wiggins,OKC,aaron wiggins,31,29,29,4,3,41.4,0.7105263157894737,0.7037037037037037,51.5,59.89
22025,1629023,22500177,2025-11-05,DAL vs. NOP,L,38,5,13,0.385,1,3,0.333,4,7,0.571,3,8,11,1,1,2,4,0,15,-2,1,P.J. Washington,DAL,p.j. washington,27,26,16,12,3,34.7,0.46641791044776126,0.5284210526315789,27.9,16.67
22025,1630322,22500179,2025-11-05,SAS @ LAL,L,14,2,2,1.0,2,2,1.0,0,0,0.0,0,1,1,0,0,0,0,1,6,-9,1,Lindy Waters III,SAS,lindy waters iii,7,7,6,1,0,7.2,1.5,0.14285714285714285,0.0,0.0
22025,1641737,22500171,2025-11-05,PHI @ CLE,L,18,1,3,0.333,0,1,0.0,2,5,0.4,2,2,4,0,2,0,3,2,4,-16,1,Adem Bona,PHI,adem bona,8,8,4,4,2,11.8,0.3846153846153846,0.4555555555555555,35.4,14.25
22025,1629651,22500173,2025-11-05,BKN @ IND,W,34,5,9,0.556,0,0,0.0,8,10,0.8,4,6,10,6,3,2,0,3,18,-4,1,Nic Claxton,BKN,nic claxton,34,28,24,16,5,54.0,0.6716417910447761,0.3941176470588235,0.0,0.0
22025,1629029,22500179,2025-11-05,LAL vs. SAS,W,42,9,27,0.333,4,11,0.364,13,17,0.765,3,6,9,13,5,2,4,5,35,4,1,Luka Dončić,LAL,luka doncic,57,44,48,22,7,82.3,0.5075406032482598,0.9161904761904763,29.7,33.78
22025,1630578,22500176,2025-11-05,HOU @ MEM,W,35,6,14,0.429,0,2,0.0,8,10,0.8,3,13,16,7,1,1,6,1,20,10,1,Alperen Sengun,HOU,alperen sengun,43,36,27,23,2,49.7,0.5434782608695653,0.6971428571428571,12.4,21.62
22025,1630570,22500171,2025-11-05,PHI @ CLE,L,23,5,9,0.556,2,2,1.0,4,4,1.0,1,2,3,6,2,0,2,3,16,6,1,Trendon Watford,PHI,trendon watford,25,19,22,9,2,32.6,0.7434944237918216,0.5547826086956522,35.4,14.25
22025,1631170,22500178,2025-11-05,MIA @ DEN,L,26,9,14,0.643,1,5,0.2,2,2,1.0,0,3,3,2,1,0,1,2,21,-5,1,Jaime Jaquez Jr.,MIA,jaime jaquez jr.,26,24,23,5,1,29.6,0.7056451612903225,0.6107692307692308,0.0,0.0
22025,1642276,22500178,2025-11-05,MIA @ DEN,L,27,4,6,0.667,2,4,0.5,3,4,0.75,2,11,13,0,4,1,1,4,13,-14,1,Kel'el Ware,MIA,kel'el ware,26,26,13,13,5,42.6,0.8376288659793815,0.3244444444444444,0.0,0.0
22025,1628392,22500180,2025-11-05,OKC @ POR,L,31,3,4,0.75,0,1,0.0,4,5,0.8,4,7,11,3,2,0,4,3,10,-3,1,Isaiah Hartenstein,OKC,isaiah hartenstein,24,21,13,14,2,29.700000000000003,0.8064516129032258,0.3290322580645161,51.5,59.89
22025,1641989,22500172,2025-11-05,UTA @ DET,L,10,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,1,3,-9,1,Elijah Harkless,UTA,elijah harkless,4,4,3,1,0,4.2,1.5,0.1,38.5,32.88
22025,1641854,22500171,2025-11-05,CLE vs. PHI,W,18,0,4,0.0,0,3,0.0,0,0,0.0,0,2,2,4,0,0,1,1,0,4,1,Craig Porter Jr.,CLE,craig porter jr.,6,2,4,6,0,7.4,0.0,0.2777777777777778,24.4,20.88
22025,201950,22500180,2025-11-05,POR vs. OKC,W,35,7,16,0.438,6,10,0.6,2,2,1.0,1,5,6,3,1,0,4,0,22,-5,1,Jrue Holiday,POR,jrue holiday,31,28,25,9,1,32.7,0.6516587677725119,0.5965714285714285,18.1,12.25
22025,1631172,22500180,2025-11-05,OKC @ POR,L,20,1,6,0.167,0,2,0.0,2,2,1.0,2,4,6,1,0,2,0,2,4,1,1,Ousmane Dieng,OKC,ousmane dieng,11,10,5,7,2,18.7,0.29069767441860467,0.344,51.5,59.89
22025,1642270,22500180,2025-11-05,POR vs. OKC,W,25,2,7,0.286,1,4,0.25,2,2,1.0,2,6,8,0,2,2,1,3,7,1,1,Donovan Clingan,POR,donovan clingan,15,15,7,8,4,27.6,0.44416243654822335,0.35519999999999996,18.1,12.25
22025,1629674,22500174,2025-11-05,BOS vs. WAS,W,24,7,7,1.0,0,0,0.0,1,2,0.5,4,8,12,5,1,1,0,4,15,23,1,Neemias Queta,BOS,neemias queta,32,27,20,17,2,42.9,0.9517766497461929,0.3283333333333333,0.0,0.0
22025,1629013,22500175,2025-11-05,NYK vs. MIN,W,12,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,5,1,Landry Shamet,NYK,landry shamet,4,4,3,1,0,4.2,1.5,0.08333333333333333,0.0,0.0
22025,1631212,22500178,2025-11-05,DEN vs. MIA,W,18,0,4,0.0,0,1,0.0,2,2,1.0,2,8,10,3,0,2,2,1,2,2,1,Peyton Watson,DEN,peyton watson,15,12,5,13,2,22.5,0.20491803278688525,0.38222222222222224,0.0,0.0
22025,1630557,22500174,2025-11-05,WAS @ BOS,L,13,3,5,0.6,1,2,0.5,1,2,0.5,0,2,2,1,0,0,1,0,8,-1,1,Corey Kispert,WAS,corey kispert,11,10,9,3,0,10.9,0.6802721088435374,0.5292307692307692,17.5,21.5
22025,1642366,22500181,2025-11-05,GSW @ SAC,L,16,0,5,0.0,0,3,0.0,0,0,0.0,0,4,4,1,2,2,0,2,0,4,1,Quinten Post,GSW,quinten post,5,4,1,5,4,18.3,0.0,0.3125,50.3,89.8
22025,1630702,22500177,2025-11-05,DAL vs. NOP,L,10,0,4,0.0,0,3,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,5,1,Jaden Hardy,DAL,jaden hardy,1,1,0,1,0,1.2,0.0,0.4,27.9,16.67
22025,203952,22500178,2025-11-05,MIA @ DEN,L,32,9,13,0.692,3,4,0.75,1,2,0.5,0,4,4,5,2,1,0,4,22,-1,1,Andrew Wiggins,MIA,andrew wiggins,31,26,27,9,3,43.3,0.7925072046109509,0.43375,0.0,0.0
22025,1628384,22500175,2025-11-05,NYK vs. MIN,W,32,10,17,0.588,3,5,0.6,2,2,1.0,5,3,8,1,2,1,1,1,25,14,1,OG Anunoby,NYK,og anunoby,34,33,26,9,3,44.1,0.6991051454138703,0.59,0.0,0.0
22025,1642358,22500174,2025-11-05,WAS @ BOS,L,6,0,0,0.0,0,0,0.0,1,2,0.5,1,1,2,1,0,0,0,0,1,-2,1,AJ Johnson,WAS,aj johnson,4,3,2,3,0,4.9,0.5681818181818182,0.14666666666666667,17.5,21.5
22025,1631107,22500178,2025-11-05,MIA @ DEN,L,20,1,6,0.167,1,4,0.25,2,2,1.0,0,3,3,3,0,0,3,2,5,-8,1,Nikola Jović,MIA,nikola jovic,11,8,8,6,0,10.1,0.3633720930232558,0.49399999999999994,0.0,0.0
22025,1641765,22500176,2025-11-05,MEM vs. HOU,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,3,1,Olivier-Maxence Prosper,MEM,olivier-maxence prosper,1,1,0,1,0,1.2,0.0,0.0,0.0,0.0
22025,1642259,22500174,2025-11-05,WAS @ BOS,L,29,12,20,0.6,4,5,0.8,3,4,0.75,3,5,8,2,0,3,2,0,31,-26,1,Alex Sarr,WAS,alex sarr,41,39,33,10,3,50.6,0.7123161764705882,0.8193103448275862,17.5,21.5
22025,1627741,22500181,2025-11-05,GSW @ SAC,L,14,3,5,0.6,1,3,0.333,2,2,1.0,0,1,1,2,1,0,1,3,9,-13,1,Buddy Hield,GSW,buddy hield,12,10,11,3,1,15.2,0.7653061224489796,0.49142857142857144,50.3,89.8
22025,1627780,22500181,2025-11-05,GSW @ SAC,L,11,1,1,1.0,1,1,1.0,0,0,0.0,0,2,2,3,1,0,1,1,3,-12,1,Gary Payton II,GSW,gary payton ii,8,5,6,5,1,11.9,1.5,0.18181818181818182,50.3,89.8
22025,201566,22500181,2025-11-05,SAC vs. GSW,W,35,9,13,0.692,3,4,0.75,2,2,1.0,4,12,16,10,1,0,3,1,23,4,1,Russell Westbrook,SAC,russell westbrook,49,39,33,26,1,57.2,0.8285302593659942,0.4822857142857144,46.8,63.56
22025,1641716,22500173,2025-11-05,IND vs. BKN,L,32,3,11,0.273,0,1,0.0,0,0,0.0,0,6,6,6,0,1,1,2,6,-9,1,Jarace Walker,IND,jarace walker,18,12,12,12,1,24.2,0.2727272727272727,0.375,20.4,14.43
22025,1628401,22500174,2025-11-05,BOS vs. WAS,W,29,4,8,0.5,2,5,0.4,2,4,0.5,0,3,3,8,3,2,0,0,12,22,1,Derrick White,BOS,derrick white,23,15,20,11,5,42.6,0.6147540983606558,0.33655172413793105,0.0,0.0
22025,1630228,22500181,2025-11-05,GSW @ SAC,L,36,8,19,0.421,2,5,0.4,6,8,0.75,2,7,9,3,0,0,5,5,24,2,1,Jonathan Kuminga,GSW,jonathan kuminga,36,33,27,12,0,34.3,0.5328596802841918,0.7644444444444445,50.3,89.8
22025,1629028,22500179,2025-11-05,LAL vs. SAS,W,33,9,13,0.692,0,0,0.0,4,4,1.0,4,6,10,0,1,2,0,3,22,1,1,Deandre Ayton,LAL,deandre ayton,32,32,22,10,3,43.0,0.7452574525745258,0.44727272727272727,29.7,33.78
22025,1641767,22500173,2025-11-05,IND vs. BKN,L,35,7,13,0.538,3,7,0.429,1,1,1.0,0,4,4,3,1,1,1,3,18,5,1,Ben Sheppard,IND,ben sheppard,25,22,21,7,2,32.3,0.6696428571428572,0.41257142857142853,20.4,14.43
22025,1630202,22500174,2025-11-05,BOS vs. WAS,W,24,7,12,0.583,2,6,0.333,2,2,1.0,1,1,2,5,0,0,2,2,18,36,1,Payton Pritchard,BOS,payton pritchard,25,20,23,7,0,25.9,0.6987577639751552,0.62,0.0,0.0
22025,203944,22500175,2025-11-05,MIN @ NYK,L,38,12,21,0.571,3,6,0.5,5,5,1.0,1,4,5,4,0,1,3,3,32,-16,1,Julius Randle,MIN,julius randle,41,37,36,9,1,44.0,0.6896551724137931,0.6894736842105263,13.6,12.67
22025,1629640,22500179,2025-11-05,SAS @ LAL,L,24,4,4,1.0,0,0,0.0,4,4,1.0,0,1,1,1,1,0,1,4,12,0,1,Keldon Johnson,SAS,keldon johnson,14,13,13,2,1,16.7,1.0416666666666667,0.2816666666666667,0.0,0.0
22025,1631108,22500177,2025-11-05,DAL vs. NOP,L,27,5,12,0.417,2,6,0.333,0,0,0.0,1,2,3,1,1,0,0,1,12,-3,1,Max Christie,DAL,max christie,16,15,13,4,1,20.1,0.5,0.4444444444444444,27.9,16.67
22025,1641707,22500172,2025-11-05,UTA @ DET,L,18,0,3,0.0,0,1,0.0,0,0,0.0,2,5,7,0,0,0,1,0,0,10,1,Taylor Hendricks,UTA,taylor hendricks,7,7,0,7,0,7.4,0.0,0.2222222222222222,38.5,32.88
22025,1628988,22500176,2025-11-05,HOU @ MEM,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-3,1,Aaron Holiday,HOU,aaron holiday,1,0,1,1,0,1.5,0.0,0.0,12.4,21.62
22025,1641717,22500180,2025-11-05,OKC @ POR,L,36,2,4,0.5,1,3,0.333,0,0,0.0,4,4,8,5,3,0,3,5,5,5,1,Cason Wallace,OKC,cason wallace,18,13,10,13,3,28.1,0.625,0.19444444444444445,51.5,59.89
22025,1628969,22500175,2025-11-05,NYK vs. MIN,W,33,5,12,0.417,3,8,0.375,0,0,0.0,0,1,1,5,1,2,1,3,13,13,1,Mikal Bridges,NYK,mikal bridges,19,14,18,6,3,29.7,0.5416666666666666,0.3939393939393939,0.0,0.0
22025,1628978,22500175,2025-11-05,MIN @ NYK,L,36,7,15,0.467,5,11,0.455,2,2,1.0,1,2,3,4,1,0,2,1,21,-14,1,Donte DiVincenzo,MIN,donte divincenzo,28,24,25,7,1,31.6,0.6612090680100755,0.49666666666666676,13.6,12.67
22025,1629661,22500178,2025-11-05,DEN vs. MIA,W,23,3,10,0.3,2,5,0.4,1,2,0.5,1,1,2,1,0,0,0,3,9,8,1,Cameron Johnson,DEN,cameron johnson,12,11,10,3,0,12.9,0.41360294117647056,0.4730434782608696,0.0,0.0
22025,1631222,22500179,2025-11-05,LAL vs. SAS,W,38,3,9,0.333,1,5,0.2,1,2,0.5,1,5,6,1,0,0,2,5,8,-5,1,Jake LaRavia,LAL,jake laravia,15,14,9,7,0,14.7,0.4048582995951417,0.3126315789473684,29.7,33.78
22025,1630314,22500177,2025-11-05,DAL vs. NOP,L,19,4,9,0.444,1,3,0.333,1,2,0.5,0,1,1,3,2,0,1,2,10,6,1,Brandon Williams,DAL,brandon williams,14,11,13,4,2,20.7,0.5060728744939271,0.5726315789473685,27.9,16.67
22025,1629060,22500179,2025-11-05,LAL vs. SAS,W,35,5,9,0.556,2,3,0.667,3,6,0.5,0,2,2,0,1,0,0,2,15,6,1,Rui Hachimura,LAL,rui hachimura,17,17,15,2,1,20.4,0.6443298969072164,0.3325714285714286,29.7,33.78
22025,1641790,22500176,2025-11-05,MEM vs. HOU,L,2,0,1,0.0,0,0,0.0,2,2,1.0,2,0,2,1,0,0,0,0,2,3,1,PJ Hall,MEM,pj hall,5,4,3,3,0,5.9,0.5319148936170213,0.94,0.0,0.0
22025,1631128,22500178,2025-11-05,DEN vs. MIA,W,35,5,14,0.357,0,3,0.0,1,1,1.0,4,4,8,7,2,1,0,2,11,14,1,Christian Braun,DEN,christian braun,26,19,18,15,3,40.1,0.3808864265927978,0.41257142857142853,0.0,0.0
22025,1630208,22500182,2025-11-06,PHX vs. LAC,W,11,1,1,1.0,0,0,0.0,1,2,0.5,1,2,3,0,0,0,2,0,3,3,1,Nick Richards,PHX,nick richards,6,6,3,3,0,4.6,0.797872340425532,0.3527272727272727,0.0,0.0
22025,1642345,22500182,2025-11-06,PHX vs. LAC,W,12,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,1,1,0,0,4,0,-12,1,Oso Ighodaro,PHX,oso ighodaro,4,3,1,4,1,8.1,0.0,0.08333333333333333,0.0,0.0
22025,1626220,22500182,2025-11-06,PHX vs. LAC,W,28,6,11,0.545,5,10,0.5,0,0,0.0,1,3,4,2,0,0,1,2,17,8,1,Royce O'Neale,PHX,royce o'neale,23,21,19,6,0,23.8,0.7727272727272727,0.42857142857142855,0.0,0.0
22025,1626164,22500182,2025-11-06,PHX vs. LAC,W,37,10,22,0.455,3,7,0.429,1,1,1.0,0,6,6,7,3,0,3,4,24,11,1,Devin Booker,PHX,devin booker,37,30,31,13,3,47.7,0.53475935828877,0.6875675675675677,0.0,0.0
22025,1641738,22500182,2025-11-06,LAC @ PHX,L,16,0,2,0.0,0,1,0.0,0,0,0.0,2,5,7,2,0,0,1,1,0,6,1,Kobe Brown,LAC,kobe brown,9,7,2,9,0,10.4,0.0,0.1875,58.6,60.88
22025,1627739,22500182,2025-11-06,LAC @ PHX,L,24,3,4,0.75,1,1,1.0,2,2,1.0,1,1,2,6,1,0,2,0,9,-27,1,Kris Dunn,LAC,kris dunn,17,11,15,8,1,21.4,0.9221311475409836,0.2866666666666667,58.6,60.88
22025,203078,22500182,2025-11-06,LAC @ PHX,L,20,2,14,0.143,1,5,0.2,0,0,0.0,0,1,1,1,0,0,2,3,5,-23,1,Bradley Beal,LAC,bradley beal,7,6,6,2,0,5.7,0.17857142857142858,0.8,58.6,60.88
22025,1630692,22500182,2025-11-06,PHX vs. LAC,W,11,0,4,0.0,0,2,0.0,0,0,0.0,1,0,1,0,0,0,1,2,0,-20,1,Jordan Goodwin,PHX,jordan goodwin,1,1,0,1,0,0.19999999999999996,0.0,0.45454545454545453,0.0,0.0
22025,1628381,22500182,2025-11-06,LAC @ PHX,L,23,5,11,0.455,2,3,0.667,1,3,0.333,3,1,4,1,1,1,4,1,13,-6,1,John Collins,LAC,john collins,18,17,14,5,2,21.3,0.5275974025974026,0.7095652173913044,58.6,60.88
22025,203992,22500182,2025-11-06,LAC @ PHX,L,28,3,8,0.375,2,6,0.333,4,4,1.0,0,4,4,5,0,1,1,3,12,10,1,Bogdan Bogdanović,LAC,bogdan bogdanovic,21,16,17,9,1,26.3,0.6147540983606558,0.3842857142857143,58.6,60.88
22025,1642353,22500182,2025-11-06,LAC @ PHX,L,25,5,7,0.714,2,3,0.667,5,7,0.714,0,2,2,3,1,0,0,0,17,13,1,Cam Christie,LAC,cam christie,22,19,20,5,1,26.9,0.8432539682539683,0.4032,58.6,60.88
22025,1631109,22500182,2025-11-06,PHX vs. LAC,W,28,4,8,0.5,0,0,0.0,5,6,0.833,3,7,10,0,2,0,0,4,13,18,1,Mark Williams,PHX,mark williams,23,23,13,10,2,31.0,0.6109022556390977,0.38,0.0,0.0
22025,101108,22500182,2025-11-06,LAC @ PHX,L,10,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,2,1,0,0,0,2,4,1,Chris Paul,LAC,chris paul,6,4,4,4,1,10.4,0.3333333333333333,0.3,58.6,60.88
22025,1627826,22500182,2025-11-06,LAC @ PHX,L,27,8,14,0.571,0,0,0.0,7,8,0.875,5,6,11,2,2,0,2,2,23,-11,1,Ivica Zubac,LAC,ivica zubac,36,34,25,13,2,43.2,0.656392694063927,0.7229629629629629,58.6,60.88
22025,201587,22500182,2025-11-06,LAC @ PHX,L,18,0,3,0.0,0,3,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0,-14,1,Nicolas Batum,LAC,nicolas batum,3,2,1,3,0,3.9,0.0,0.16666666666666666,58.6,60.88
22025,1627884,22500182,2025-11-06,LAC @ PHX,L,22,3,4,0.75,2,3,0.667,2,2,1.0,0,1,1,0,1,1,0,4,10,-25,1,Derrick Jones Jr.,LAC,derrick jones jr.,11,11,10,1,2,17.2,1.0245901639344261,0.2218181818181818,58.6,60.88
22025,1631221,22500182,2025-11-06,PHX vs. LAC,W,25,0,5,0.0,0,5,0.0,1,2,0.5,2,3,5,7,1,0,2,0,1,-1,1,Collin Gillespie,PHX,collin gillespie,13,6,8,12,1,18.5,0.08503401360544217,0.3152,0.0,0.0
22025,1630224,22500182,2025-11-06,PHX vs. LAC,W,23,10,20,0.5,6,13,0.462,3,5,0.6,1,2,3,3,2,0,2,1,29,30,1,Jalen Green,PHX,jalen green,35,32,32,6,2,41.1,0.6531531531531531,1.0521739130434782,0.0,0.0
22025,1628960,22500182,2025-11-06,PHX vs. LAC,W,36,7,13,0.538,4,9,0.444,0,0,0.0,0,3,3,4,3,1,2,4,18,22,1,Grayson Allen,PHX,grayson allen,25,21,22,7,4,37.6,0.6923076923076923,0.4166666666666667,0.0,0.0
22025,201572,22500182,2025-11-06,LAC @ PHX,L,18,3,6,0.5,0,3,0.0,0,0,0.0,0,3,3,0,1,0,2,2,6,0,1,Brook Lopez,LAC,brook lopez,9,9,6,3,1,10.6,0.5,0.4444444444444444,58.6,60.88
22025,1642346,22500182,2025-11-06,PHX vs. LAC,W,25,3,7,0.429,1,3,0.333,3,3,1.0,5,0,5,3,1,1,2,1,10,12,1,Ryan Dunn,PHX,ryan dunn,18,15,13,8,2,24.5,0.6009615384615384,0.4128,0.0,0.0
22025,1628401,22500028,2025-11-07,BOS @ ORL,L,37,7,16,0.438,1,6,0.167,1,1,1.0,1,1,2,10,3,1,1,4,16,-9,1,Derrick White,BOS,derrick white,28,18,26,12,4,44.4,0.48661800486618,0.47135135135135137,0.0,13.5
22025,1631172,22500038,2025-11-07,OKC @ SAC,W,17,1,5,0.2,1,3,0.333,0,0,0.0,0,5,5,1,0,0,0,1,3,17,1,Ousmane Dieng,OKC,ousmane dieng,9,8,4,6,0,10.5,0.3,0.29411764705882354,34.2,72.5
22025,1629018,22500035,2025-11-07,MIL vs. CHI,W,23,2,9,0.222,1,5,0.2,0,0,0.0,1,2,3,0,0,0,1,0,5,-1,1,Gary Trent Jr.,MIL,gary trent jr.,8,8,5,3,0,7.6,0.2777777777777778,0.43478260869565216,0.0,0.0
22025,1631110,22500032,2025-11-07,SAS vs. HOU,W,15,0,5,0.0,0,2,0.0,2,2,1.0,1,1,2,2,0,0,3,3,2,-2,1,Jeremy Sochan,SAS,jeremy sochan,6,4,4,4,0,4.4,0.17006802721088435,0.592,11.2,16.0
22025,1642265,22500036,2025-11-07,MIN vs. UTA,W,11,4,9,0.444,0,3,0.0,0,2,0.0,0,2,2,1,0,0,0,0,8,1,1,Rob Dillingham,MIN,rob dillingham,11,10,9,3,0,11.9,0.4048582995951417,0.8981818181818183,13.6,19.0
22025,1630558,22500033,2025-11-07,MIA vs. CHA,W,32,4,7,0.571,1,3,0.333,0,0,0.0,1,4,5,5,3,0,1,4,9,-3,1,Davion Mitchell,MIA,davion mitchell,19,14,14,10,3,30.5,0.6428571428571429,0.25,0.0,0.0
22025,1630172,22500035,2025-11-07,CHI @ MIL,L,23,2,6,0.333,2,4,0.5,0,0,0.0,0,6,6,0,1,0,0,1,6,-2,1,Patrick Williams,CHI,patrick williams,12,12,6,6,1,16.2,0.5,0.2608695652173913,0.0,0.0
22025,1630591,22500028,2025-11-07,ORL vs. BOS,W,21,5,8,0.625,4,6,0.667,0,0,0.0,1,2,3,5,0,0,3,5,14,7,1,Jalen Suggs,ORL,jalen suggs,22,17,19,8,0,22.1,0.875,0.5238095238095238,0.0,0.0
22025,1629655,22500034,2025-11-07,DAL @ MEM,L,12,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,-26,1,Daniel Gafford,DAL,daniel gafford,1,1,0,1,0,1.2,0.0,0.08333333333333333,27.9,32.0
22025,1630592,22500031,2025-11-07,BKN vs. DET,L,11,3,5,0.6,3,4,0.75,0,0,0.0,0,1,1,1,0,0,1,0,9,0,1,Jalen Wilson,BKN,jalen wilson,11,10,10,2,0,10.7,0.9,0.5454545454545454,0.0,0.0
22025,1642285,22500034,2025-11-07,MEM vs. DAL,W,19,5,9,0.556,2,4,0.5,0,0,0.0,0,2,2,2,2,0,1,3,12,-2,1,Cam Spencer,MEM,cam spencer,16,14,14,4,2,22.4,0.6666666666666666,0.5263157894736842,0.0,0.0
22025,203468,22500029,2025-11-07,WAS vs. CLE,L,28,8,16,0.5,6,13,0.462,3,4,0.75,0,2,2,3,1,0,3,4,25,-28,1,CJ McCollum,WAS,cj mccollum,30,27,28,5,1,31.9,0.7038288288288288,0.7414285714285714,0.0,0.0
22025,1631212,22500037,2025-11-07,DEN vs. GSW,W,24,3,6,0.5,1,1,1.0,3,4,0.75,0,3,3,1,2,1,0,1,10,13,1,Peyton Watson,DEN,peyton watson,14,13,11,4,3,24.1,0.6443298969072165,0.3233333333333333,0.0,0.0
22025,1629674,22500028,2025-11-07,BOS @ ORL,L,30,2,8,0.25,0,0,0.0,1,2,0.5,3,5,8,2,1,2,0,4,5,7,1,Neemias Queta,BOS,neemias queta,15,13,7,10,3,26.6,0.2815315315315315,0.29600000000000004,0.0,13.5
22025,1631107,22500033,2025-11-07,MIA vs. CHA,W,19,4,6,0.667,0,0,0.0,2,2,1.0,0,4,4,3,3,1,1,2,10,15,1,Nikola Jović,MIA,nikola jovic,17,14,13,7,4,30.3,0.7267441860465116,0.4147368421052631,0.0,0.0
22025,1630264,22500029,2025-11-07,WAS vs. CLE,L,2,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,3,-5,1,Anthony Gill,WAS,anthony gill,3,3,3,0,0,2.0,1.5,1.0,0.0,0.0
22025,1642271,22500036,2025-11-07,UTA @ MIN,L,22,3,9,0.333,1,4,0.25,2,4,0.5,5,5,10,2,2,0,2,4,9,-24,1,Kyle Filipowski,UTA,kyle filipowski,21,19,11,12,2,28.0,0.41821561338289964,0.58,16.3,29.0
22025,1641729,22500036,2025-11-07,UTA @ MIN,L,23,2,12,0.167,1,9,0.111,0,0,0.0,0,0,0,3,0,0,0,1,5,-4,1,Brice Sensabaugh,UTA,brice sensabaugh,8,5,8,3,0,9.5,0.20833333333333334,0.5217391304347826,16.3,29.0
22025,1626145,22500028,2025-11-07,ORL vs. BOS,W,8,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-11,1,Tyus Jones,ORL,tyus jones,1,1,0,1,0,1.2,0.0,0.0,0.0,0.0
22025,1627750,22500037,2025-11-07,DEN vs. GSW,W,31,8,12,0.667,5,7,0.714,2,2,1.0,1,3,4,8,2,1,3,2,23,25,1,Jamal Murray,DEN,jamal murray,35,27,31,12,3,45.8,0.8928571428571428,0.5122580645161291,0.0,0.0
22025,1629636,22500029,2025-11-07,CLE @ WAS,W,28,7,16,0.438,4,9,0.444,2,2,1.0,1,1,2,9,1,0,2,0,20,24,1,Darius Garland,CLE,darius garland,31,22,29,11,1,36.9,0.5924170616113744,0.6742857142857143,25.6,42.33
22025,1630578,22500032,2025-11-07,HOU @ SAS,L,36,10,22,0.455,1,6,0.167,4,5,0.8,3,6,9,8,1,1,3,5,25,-12,1,Alperen Sengun,HOU,alperen sengun,42,34,33,17,2,50.8,0.5165289256198348,0.7555555555555555,0.0,0.0
22025,1629638,22500030,2025-11-07,ATL vs. TOR,L,30,7,14,0.5,3,6,0.5,3,4,0.75,0,2,2,3,0,0,3,3,20,-13,1,Nickeil Alexander-Walker,ATL,nickeil alexander-walker,25,22,23,5,0,23.9,0.6345177664974619,0.6253333333333333,14.1,27.0
22025,1630611,22500037,2025-11-07,GSW @ DEN,L,6,0,1,0.0,0,1,0.0,1,2,0.5,2,2,4,0,1,0,0,1,1,0,1,Gui Santos,GSW,gui santos,5,5,1,4,1,8.8,0.26595744680851063,0.3133333333333333,48.1,59.0
22025,1631247,22500029,2025-11-07,CLE @ WAS,W,9,1,3,0.333,0,0,0.0,2,2,1.0,1,1,2,2,1,1,0,0,4,2,1,Luke Travers,CLE,luke travers,8,6,6,4,2,15.4,0.5154639175257733,0.4311111111111111,25.6,42.33
22025,1642450,22500031,2025-11-07,DET @ BKN,W,5,1,3,0.333,0,1,0.0,1,4,0.25,0,1,1,0,1,0,0,0,3,-5,1,Daniss Jenkins,DET,daniss jenkins,4,4,3,1,1,7.2,0.31512605042016806,0.952,18.4,18.0
22025,1629234,22500038,2025-11-07,SAC vs. OKC,L,24,8,11,0.727,0,0,0.0,0,2,0.0,1,0,1,0,1,2,3,3,16,-21,1,Drew Eubanks,SAC,drew eubanks,17,17,16,1,3,23.2,0.6734006734006733,0.62,0.0,0.0
