Player Name,Prop Category,Prop Line,GAME_DATE,Matchup,Team,Opponent,Best Pick,Tier,Score,Edge,Win_Prob,Median_Proj,TEAM_MISSING_USG,join_player,join_date,SEASON_ID,PLAYER_ID,Game_ID,GAME_DATE_box,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,TEAM_ABBREVIATION,Player_Clean,PRA,PR,PA,RA,STK,FANTASY_PTS,TS_PCT,USG_PROXY,TEAM_MISSING_USG_box,TEAM_MISSING_MIN,Actual Value,Result (O/U/P),Correctness
Zaccharie Risacher,PRA,16.5,2025-11-20,ATL @ SAS,ATL,SAS,Under,C Tier,0.27,-0.27,0.70505965,16.230857073071228,0.0,zaccharie risacher,2025-11-20,22025.0,1642258.0,22500267.0,2025-11-20,ATL @ SAS,L,21.0,1.0,10.0,0.1,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,Zaccharie Risacher,ATL,zaccharie risacher,5.0,4.0,3.0,3.0,0.0,4.9,0.1,0.5238095238095238,0.0,0.0,5.0,Under,Correct
Zach LaVine,PTS,18.5,2025-11-20,SAC @ MEM,SAC,MEM,Under,C Tier,1.18,-1.18,0.7047975,17.320045988230024,22.7,zach lavine,2025-11-20,22025.0,203897.0,22500265.0,2025-11-20,SAC @ MEM,L,26.0,10.0,17.0,0.588,4.0,8.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,26.0,-22.0,1.0,Zach LaVine,SAC,zach lavine,30.0,28.0,28.0,4.0,1.0,31.4,0.727069351230425,0.803076923076923,22.7,25.9,26.0,Over,Incorrect
Tristan da Silva,PRA,18.5,2025-11-20,ORL vs LAC,ORL,LAC,Under,C Tier,0.4,-0.4,0.69774854,18.097879069649338,27.8,tristan da silva,2025-11-20,22025.0,1641783.0,22500264.0,2025-11-20,ORL vs. LAC,W,30.0,7.0,17.0,0.412,3.0,6.0,0.5,0.0,0.0,0.0,3.0,5.0,8.0,1.0,0.0,0.0,0.0,2.0,17.0,20.0,1.0,Tristan da Silva,ORL,tristan da silva,26.0,25.0,18.0,9.0,0.0,28.1,0.5,0.5666666666666667,27.8,25.1,26.0,Over,Incorrect
Kelly Olynyk,PTS,7.5,2025-11-20,SAS vs ATL,SAS,ATL,Over,C Tier,0.12,0.12,0.6718345,7.619910470494493,55.9,kelly olynyk,2025-11-20,22025.0,203482.0,22500267.0,2025-11-20,SAS vs. ATL,W,13.0,2.0,4.0,0.5,1.0,2.0,0.5,3.0,4.0,0.75,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,8.0,-10.0,1.0,Kelly Olynyk,SAS,kelly olynyk,10.0,10.0,8.0,2.0,1.0,12.4,0.6944444444444444,0.52,55.9,55.9,8.0,Over,Correct
Dennis Schröder,REB,3.5,2025-11-20,SAC @ MEM,SAC,MEM,Under,C Tier,0.0,-0.0,0.6629455,3.495313560976074,22.7,dennis schroder,2025-11-20,22025.0,203471.0,22500265.0,2025-11-20,SAC @ MEM,L,25.0,0.0,8.0,0.0,0.0,4.0,0.0,3.0,4.0,0.75,1.0,1.0,2.0,6.0,0.0,1.0,3.0,2.0,3.0,-16.0,1.0,Dennis Schröder,SAC,dennis schroder,11.0,5.0,9.0,8.0,1.0,14.4,0.1536885245901639,0.5104,22.7,25.9,2.0,Under,Correct
Quentin Grimes,PTS,15.5,2025-11-20,PHI @ MIL,PHI,MIL,Under,C Tier,0.39,-0.39,0.6598816,15.109633604580528,26.5,quentin grimes,2025-11-20,22025.0,1629656.0,22500266.0,2025-11-20,PHI @ MIL,W,39.0,4.0,12.0,0.333,3.0,9.0,0.333,3.0,4.0,0.75,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,14.0,8.0,1.0,Quentin Grimes,PHI,quentin grimes,22.0,18.0,18.0,8.0,0.0,23.8,0.5087209302325582,0.3784615384615384,26.5,42.2,14.0,Under,Correct
Vince Williams Jr.,RA,10.5,2025-11-20,MEM vs SAC,MEM,SAC,Under,C Tier,0.82,-0.82,0.6571908,9.682606490162248,57.2,vince williams,2025-11-20,22025.0,1631246.0,22500265.0,2025-11-20,MEM vs. SAC,W,24.0,2.0,7.0,0.286,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,15.0,2.0,0.0,3.0,1.0,4.0,22.0,1.0,Vince Williams Jr.,MEM,vince williams jr.,24.0,9.0,19.0,20.0,2.0,35.5,0.2857142857142857,0.4166666666666667,57.2,50.7,20.0,Over,Incorrect
AJ Green,PTS,9.5,2025-11-20,MIL vs PHI,MIL,PHI,Over,C Tier,0.18,0.18,0.6523715,9.67735252022918,37.0,aj green,2025-11-20,22025.0,1631260.0,22500266.0,2025-11-20,MIL vs. PHI,L,36.0,3.0,5.0,0.6,3.0,5.0,0.6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,2.0,2.0,9.0,-3.0,1.0,AJ Green,MIL,aj green,15.0,15.0,9.0,6.0,1.0,17.2,0.9,0.1944444444444444,37.0,23.9,9.0,Under,Incorrect
Jalen Suggs,PTS,13.5,2025-11-20,ORL vs LAC,ORL,LAC,Under,C Tier,0.18,-0.18,0.65179455,13.32050898788522,27.8,jalen suggs,2025-11-20,22025.0,1630591.0,22500264.0,2025-11-20,ORL vs. LAC,W,26.0,8.0,15.0,0.533,5.0,9.0,0.556,2.0,2.0,1.0,1.0,2.0,3.0,7.0,2.0,2.0,3.0,1.0,23.0,12.0,1.0,Jalen Suggs,ORL,jalen suggs,33.0,26.0,30.0,10.0,4.0,46.1,0.7241813602015112,0.7261538461538463,27.8,25.1,23.0,Over,Incorrect
Bogdan Bogdanović,PRA,17.5,2025-11-20,LAC @ ORL,LAC,ORL,Under,C Tier,0.41,-0.41,0.6483815,17.0910144923821,15.5,bogdan bogdanovic,2025-11-20,22025.0,203992.0,22500264.0,2025-11-20,LAC @ ORL,L,21.0,2.0,9.0,0.222,2.0,6.0,0.333,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,6.0,-7.0,1.0,Bogdan Bogdanović,LAC,bogdan bogdanovic,10.0,7.0,9.0,4.0,0.0,10.7,0.3333333333333333,0.4761904761904761,15.5,21.3,10.0,Under,Correct
Nickeil Alexander-Walker,AST,3.5,2025-11-20,ATL @ SAS,ATL,SAS,Under,C Tier,0.03,-0.03,0.644099,3.4705405610145683,0.0,nickeil alexanderwalker,2025-11-20,22025.0,1629638.0,22500267.0,2025-11-20,ATL @ SAS,L,34.0,13.0,17.0,0.765,8.0,10.0,0.8,4.0,4.0,1.0,1.0,3.0,4.0,5.0,0.0,3.0,2.0,3.0,38.0,-7.0,1.0,Nickeil Alexander-Walker,ATL,nickeil alexander-walker,47.0,42.0,43.0,9.0,3.0,57.3,1.012793176972281,0.6105882352941177,0.0,0.0,5.0,Over,Incorrect
Kelly Olynyk,REB,4.5,2025-11-20,SAS vs ATL,SAS,ATL,Under,C Tier,0.06,-0.06,0.6419439,4.43731047921674,55.9,kelly olynyk,2025-11-20,22025.0,203482.0,22500267.0,2025-11-20,SAS vs. ATL,W,13.0,2.0,4.0,0.5,1.0,2.0,0.5,3.0,4.0,0.75,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,8.0,-10.0,1.0,Kelly Olynyk,SAS,kelly olynyk,10.0,10.0,8.0,2.0,1.0,12.4,0.6944444444444444,0.52,55.9,55.9,2.0,Under,Correct
Dennis Schröder,FG3M,1.5,2025-11-20,SAC @ MEM,SAC,MEM,Over,C Tier,0.08,0.08,0.6365774,1.5755313175450831,22.7,dennis schroder,2025-11-20,22025.0,203471.0,22500265.0,2025-11-20,SAC @ MEM,L,25.0,0.0,8.0,0.0,0.0,4.0,0.0,3.0,4.0,0.75,1.0,1.0,2.0,6.0,0.0,1.0,3.0,2.0,3.0,-16.0,1.0,Dennis Schröder,SAC,dennis schroder,11.0,5.0,9.0,8.0,1.0,14.4,0.1536885245901639,0.5104,22.7,25.9,0.0,Under,Incorrect
Russell Westbrook,AST,6.5,2025-11-20,SAC @ MEM,SAC,MEM,Under,C Tier,0.46,-0.46,0.6335726,6.040953312671299,22.7,russell westbrook,2025-11-20,22025.0,201566.0,22500265.0,2025-11-20,SAC @ MEM,L,21.0,4.0,10.0,0.4,2.0,6.0,0.333,1.0,2.0,0.5,1.0,6.0,7.0,4.0,0.0,0.0,4.0,3.0,11.0,-28.0,1.0,Russell Westbrook,SAC,russell westbrook,22.0,18.0,15.0,11.0,0.0,21.4,0.5055147058823529,0.7085714285714286,22.7,25.9,4.0,Under,Correct
DeMar DeRozan,PRA,24.5,2025-11-20,SAC @ MEM,SAC,MEM,Under,C Tier,1.29,-1.29,0.6315465,23.20874989983159,22.7,demar derozan,2025-11-20,22025.0,201942.0,22500265.0,2025-11-20,SAC @ MEM,L,15.0,2.0,3.0,0.667,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,7.0,-22.0,1.0,DeMar DeRozan,SAC,demar derozan,9.0,7.0,9.0,2.0,1.0,13.0,0.8101851851851851,0.288,22.7,25.9,9.0,Under,Correct
Kristaps Porziņģis,REB,5.5,2025-11-20,ATL @ SAS,ATL,SAS,Under,C Tier,0.21,-0.21,0.62814796,5.291632808244295,0.0,kristaps porzingis,2025-11-20,22025.0,204001.0,22500267.0,2025-11-20,ATL @ SAS,L,29.0,7.0,10.0,0.7,2.0,3.0,0.667,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,2.0,1.0,3.0,16.0,-3.0,1.0,Kristaps Porziņģis,ATL,kristaps porzingis,22.0,21.0,17.0,6.0,2.0,28.5,0.8,0.3793103448275862,0.0,0.0,5.0,Under,Correct
Zaccharie Risacher,PTS,11.5,2025-11-20,ATL @ SAS,ATL,SAS,Under,C Tier,0.78,-0.78,0.6233754,10.717238522515444,0.0,zaccharie risacher,2025-11-20,22025.0,1642258.0,22500267.0,2025-11-20,ATL @ SAS,L,21.0,1.0,10.0,0.1,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,Zaccharie Risacher,ATL,zaccharie risacher,5.0,4.0,3.0,3.0,0.0,4.9,0.1,0.5238095238095238,0.0,0.0,2.0,Under,Correct
Tristan da Silva,PTS,11.5,2025-11-20,ORL vs LAC,ORL,LAC,Under,C Tier,0.09,-0.09,0.61982477,11.414186886011224,27.8,tristan da silva,2025-11-20,22025.0,1641783.0,22500264.0,2025-11-20,ORL vs. LAC,W,30.0,7.0,17.0,0.412,3.0,6.0,0.5,0.0,0.0,0.0,3.0,5.0,8.0,1.0,0.0,0.0,0.0,2.0,17.0,20.0,1.0,Tristan da Silva,ORL,tristan da silva,26.0,25.0,18.0,9.0,0.0,28.1,0.5,0.5666666666666667,27.8,25.1,17.0,Over,Incorrect
Dyson Daniels,AST,5.5,2025-11-20,ATL @ SAS,ATL,SAS,Over,C Tier,0.05,0.05,0.61153966,5.5497555098902405,0.0,dyson daniels,2025-11-20,22025.0,1630700.0,22500267.0,2025-11-20,ATL @ SAS,L,31.0,4.0,8.0,0.5,0.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,5.0,3.0,0.0,5.0,3.0,8.0,-2.0,1.0,Dyson Daniels,ATL,dyson daniels,19.0,14.0,13.0,11.0,3.0,26.7,0.4739336492890995,0.4335483870967742,0.0,0.0,5.0,Under,Incorrect
Joel Embiid,RA,10.5,2025-11-20,PHI @ MIL,PHI,MIL,Under,C Tier,0.72,-0.72,0.59313977,9.779381960917217,0.0,joel embiid,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Zach LaVine,REB,3.5,2025-11-20,SAC @ MEM,SAC,MEM,Under,C Tier,0.05,-0.05,0.5760181,3.4455727627124126,22.7,zach lavine,2025-11-20,22025.0,203897.0,22500265.0,2025-11-20,SAC @ MEM,L,26.0,10.0,17.0,0.588,4.0,8.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,26.0,-22.0,1.0,Zach LaVine,SAC,zach lavine,30.0,28.0,28.0,4.0,1.0,31.4,0.727069351230425,0.803076923076923,22.7,25.9,2.0,Under,Correct
De'Aaron Fox,REB,3.5,2025-11-20,SAS vs ATL,SAS,ATL,Over,C Tier,0.13,0.13,0.5589421,3.6286121441046255,55.9,deaaron fox,2025-11-20,22025.0,1628368.0,22500267.0,2025-11-20,SAS vs. ATL,W,31.0,9.0,16.0,0.563,2.0,4.0,0.5,6.0,10.0,0.6,2.0,3.0,5.0,9.0,3.0,0.0,2.0,4.0,26.0,-7.0,1.0,De'Aaron Fox,SAS,de'aaron fox,40.0,31.0,35.0,14.0,3.0,52.5,0.6372549019607844,0.7225806451612903,55.9,55.9,5.0,Over,Correct
Desmond Bane,PTS,20.5,2025-11-20,ORL vs LAC,ORL,LAC,Under,C Tier,1.29,-1.29,0.54707265,19.211561778394525,27.8,desmond bane,2025-11-20,22025.0,1630217.0,22500264.0,2025-11-20,ORL vs. LAC,W,31.0,5.0,15.0,0.333,3.0,6.0,0.5,2.0,2.0,1.0,1.0,6.0,7.0,5.0,1.0,0.0,2.0,0.0,15.0,13.0,1.0,Desmond Bane,ORL,desmond bane,27.0,22.0,20.0,12.0,1.0,31.9,0.4722921914357682,0.5767741935483872,27.8,25.1,15.0,Under,Correct
Russell Westbrook,PTS,13.5,2025-11-20,SAC @ MEM,SAC,MEM,Under,C Tier,0.48,-0.48,0.51422834,13.023896183856834,22.7,russell westbrook,2025-11-20,22025.0,201566.0,22500265.0,2025-11-20,SAC @ MEM,L,21.0,4.0,10.0,0.4,2.0,6.0,0.333,1.0,2.0,0.5,1.0,6.0,7.0,4.0,0.0,0.0,4.0,3.0,11.0,-28.0,1.0,Russell Westbrook,SAC,russell westbrook,22.0,18.0,15.0,11.0,0.0,21.4,0.5055147058823529,0.7085714285714286,22.7,25.9,11.0,Under,Correct
Quentin Grimes,PRA,23.5,2025-11-20,PHI @ MIL,PHI,MIL,Over,C Tier,0.31,0.31,0.5075307,23.8144100607422,26.5,quentin grimes,2025-11-20,22025.0,1629656.0,22500266.0,2025-11-20,PHI @ MIL,W,39.0,4.0,12.0,0.333,3.0,9.0,0.333,3.0,4.0,0.75,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,14.0,8.0,1.0,Quentin Grimes,PHI,quentin grimes,22.0,18.0,18.0,8.0,0.0,23.8,0.5087209302325582,0.3784615384615384,26.5,42.2,22.0,Under,Incorrect
Jalen Johnson,AST,6.5,2025-11-20,ATL @ SAS,ATL,SAS,Over,C Tier,0.12,0.12,0.491339,6.624615792206274,0.0,jalen johnson,2025-11-20,22025.0,1630552.0,22500267.0,2025-11-20,ATL @ SAS,L,38.0,10.0,15.0,0.667,2.0,3.0,0.667,4.0,6.0,0.667,0.0,12.0,12.0,7.0,1.0,0.0,4.0,3.0,26.0,-1.0,1.0,Jalen Johnson,ATL,jalen johnson,45.0,38.0,33.0,19.0,1.0,49.9,0.7369614512471655,0.5694736842105264,0.0,0.0,7.0,Over,Correct
Ivica Zubac,REB,10.5,2025-11-20,LAC @ ORL,LAC,ORL,Under,C Tier,0.48,-0.48,0.48997718,10.02142507901714,15.5,ivica zubac,2025-11-20,22025.0,1627826.0,22500264.0,2025-11-20,LAC @ ORL,L,32.0,7.0,16.0,0.438,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,19.0,0.0,0.0,0.0,1.0,2.0,14.0,-8.0,1.0,Ivica Zubac,LAC,ivica zubac,33.0,33.0,14.0,19.0,0.0,35.8,0.4375,0.53125,15.5,21.3,19.0,Over,Incorrect
Nickeil Alexander-Walker,RA,7.5,2025-11-20,ATL @ SAS,ATL,SAS,Over,C Tier,0.32,0.32,0.48406616,7.819083494849432,0.0,nickeil alexanderwalker,2025-11-20,22025.0,1629638.0,22500267.0,2025-11-20,ATL @ SAS,L,34.0,13.0,17.0,0.765,8.0,10.0,0.8,4.0,4.0,1.0,1.0,3.0,4.0,5.0,0.0,3.0,2.0,3.0,38.0,-7.0,1.0,Nickeil Alexander-Walker,ATL,nickeil alexander-walker,47.0,42.0,43.0,9.0,3.0,57.3,1.012793176972281,0.6105882352941177,0.0,0.0,9.0,Over,Correct
Dennis Schröder,AST,4.5,2025-11-20,SAC @ MEM,SAC,MEM,Over,C Tier,0.03,0.03,0.4796513,4.533472766286562,22.7,dennis schroder,2025-11-20,22025.0,203471.0,22500265.0,2025-11-20,SAC @ MEM,L,25.0,0.0,8.0,0.0,0.0,4.0,0.0,3.0,4.0,0.75,1.0,1.0,2.0,6.0,0.0,1.0,3.0,2.0,3.0,-16.0,1.0,Dennis Schröder,SAC,dennis schroder,11.0,5.0,9.0,8.0,1.0,14.4,0.1536885245901639,0.5104,22.7,25.9,6.0,Over,Correct
Santi Aldama,PTS,16.5,2025-11-20,MEM vs SAC,MEM,SAC,Under,C Tier,0.98,-0.98,0.46747285,15.52219940182952,57.2,santi aldama,2025-11-20,22025.0,1630583.0,22500265.0,2025-11-20,MEM vs. SAC,W,28.0,11.0,18.0,0.611,5.0,11.0,0.455,2.0,3.0,0.667,0.0,5.0,5.0,3.0,0.0,2.0,1.0,0.0,29.0,28.0,1.0,Santi Aldama,MEM,santi aldama,37.0,34.0,32.0,8.0,2.0,44.5,0.7505175983436853,0.7257142857142858,57.2,50.7,29.0,Over,Incorrect
Franz Wagner,REB,6.5,2025-11-20,ORL vs LAC,ORL,LAC,Over,C Tier,0.24,0.24,0.46257454,6.739641909651608,27.8,franz wagner,2025-11-20,22025.0,1630532.0,22500264.0,2025-11-20,ORL vs. LAC,W,30.0,5.0,13.0,0.385,0.0,2.0,0.0,10.0,12.0,0.833,1.0,5.0,6.0,3.0,1.0,0.0,1.0,2.0,20.0,16.0,1.0,Franz Wagner,ORL,franz wagner,29.0,26.0,23.0,9.0,1.0,33.7,0.5470459518599562,0.6426666666666667,27.8,25.1,6.0,Under,Incorrect
De'Aaron Fox,PRA,37.5,2025-11-20,SAS vs ATL,SAS,ATL,Under,C Tier,7.3,-7.3,0.449808,30.19909321581326,55.9,deaaron fox,2025-11-20,22025.0,1628368.0,22500267.0,2025-11-20,SAS vs. ATL,W,31.0,9.0,16.0,0.563,2.0,4.0,0.5,6.0,10.0,0.6,2.0,3.0,5.0,9.0,3.0,0.0,2.0,4.0,26.0,-7.0,1.0,De'Aaron Fox,SAS,de'aaron fox,40.0,31.0,35.0,14.0,3.0,52.5,0.6372549019607844,0.7225806451612903,55.9,55.9,40.0,Over,Incorrect
Domantas Sabonis,FG3M,0.5,2025-11-20,SAC @ MEM,SAC,MEM,Over,C Tier,0.21,0.21,0.4455692,0.7140427797343971,22.7,domantas sabonis,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Russell Westbrook,RA,13.5,2025-11-20,SAC @ MEM,SAC,MEM,Under,C Tier,0.1,-0.1,0.44291288,13.401154406623062,22.7,russell westbrook,2025-11-20,22025.0,201566.0,22500265.0,2025-11-20,SAC @ MEM,L,21.0,4.0,10.0,0.4,2.0,6.0,0.333,1.0,2.0,0.5,1.0,6.0,7.0,4.0,0.0,0.0,4.0,3.0,11.0,-28.0,1.0,Russell Westbrook,SAC,russell westbrook,22.0,18.0,15.0,11.0,0.0,21.4,0.5055147058823529,0.7085714285714286,22.7,25.9,11.0,Under,Correct
Devin Vassell,PTS,16.5,2025-11-20,SAS vs ATL,SAS,ATL,Under,C Tier,2.02,-2.02,0.43893886,14.47637695226708,55.9,devin vassell,2025-11-20,22025.0,1630170.0,22500267.0,2025-11-20,SAS vs. ATL,W,33.0,6.0,11.0,0.545,3.0,5.0,0.6,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,15.0,13.0,1.0,Devin Vassell,SAS,devin vassell,23.0,20.0,18.0,8.0,2.0,30.5,0.6818181818181818,0.3636363636363636,55.9,55.9,15.0,Under,Correct
Wendell Carter Jr.,PRA,22.5,2025-11-20,ORL vs LAC,ORL,LAC,Under,C Tier,0.46,-0.46,0.43843722,22.03662164314804,27.8,wendell carter,2025-11-20,22025.0,1628976.0,22500264.0,2025-11-20,ORL vs. LAC,W,32.0,3.0,11.0,0.273,1.0,3.0,0.333,0.0,0.0,0.0,1.0,6.0,7.0,6.0,1.0,0.0,0.0,4.0,7.0,13.0,1.0,Wendell Carter Jr.,ORL,wendell carter jr.,20.0,14.0,13.0,13.0,1.0,27.4,0.3181818181818182,0.34375,27.8,25.1,20.0,Under,Correct
Ryan Rollins,REB,3.5,2025-11-20,MIL vs PHI,MIL,PHI,Over,C Tier,0.75,0.75,0.43815577,4.246498779722588,37.0,ryan rollins,2025-11-20,22025.0,1631157.0,22500266.0,2025-11-20,MIL vs. PHI,L,40.0,13.0,26.0,0.5,2.0,8.0,0.25,4.0,4.0,1.0,1.0,5.0,6.0,14.0,1.0,0.0,3.0,3.0,32.0,-15.0,1.0,Ryan Rollins,MIL,ryan rollins,52.0,38.0,46.0,20.0,1.0,60.2,0.5763688760806917,0.769,37.0,23.9,6.0,Over,Correct
Cedric Coward,FG3M,1.5,2025-11-20,MEM vs SAC,MEM,SAC,Under,C Tier,0.06,-0.06,0.43457508,1.4431595408908309,49.1,cedric coward,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Wendell Carter Jr.,PTS,12.5,2025-11-20,ORL vs LAC,ORL,LAC,Over,C Tier,0.07,0.07,0.43035707,12.56829880073126,27.8,wendell carter,2025-11-20,22025.0,1628976.0,22500264.0,2025-11-20,ORL vs. LAC,W,32.0,3.0,11.0,0.273,1.0,3.0,0.333,0.0,0.0,0.0,1.0,6.0,7.0,6.0,1.0,0.0,0.0,4.0,7.0,13.0,1.0,Wendell Carter Jr.,ORL,wendell carter jr.,20.0,14.0,13.0,13.0,1.0,27.4,0.3181818181818182,0.34375,27.8,25.1,7.0,Under,Incorrect
Nicolas Batum,FG3M,1.5,2025-11-20,LAC @ ORL,LAC,ORL,Under,C Tier,0.52,-0.52,0.4299032,0.9800127448603672,15.5,nicolas batum,2025-11-20,22025.0,201587.0,22500264.0,2025-11-20,LAC @ ORL,L,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,-4.0,1.0,Nicolas Batum,LAC,nicolas batum,5.0,5.0,3.0,2.0,1.0,7.4,1.5,0.2222222222222222,15.5,21.3,1.0,Under,Correct
Gary Trent Jr.,AST,2.5,2025-11-20,MIL vs PHI,MIL,PHI,Under,C Tier,0.24,-0.24,0.41975552,2.2566131421676805,37.0,gary trent,2025-11-20,22025.0,1629018.0,22500266.0,2025-11-20,MIL vs. PHI,L,38.0,4.0,10.0,0.4,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,11.0,5.0,1.0,Gary Trent Jr.,MIL,gary trent jr.,13.0,11.0,13.0,2.0,1.0,15.0,0.55,0.3157894736842105,37.0,23.9,2.0,Under,Correct
Julian Champagnie,PRA,15.5,2025-11-20,SAS vs ATL,SAS,ATL,Under,C Tier,1.19,-1.19,0.41464138,14.311411194436722,55.9,julian champagnie,2025-11-20,22025.0,1630577.0,22500267.0,2025-11-20,SAS vs. ATL,W,31.0,7.0,13.0,0.538,5.0,10.0,0.5,1.0,1.0,1.0,0.0,4.0,4.0,5.0,0.0,1.0,1.0,4.0,20.0,15.0,1.0,Julian Champagnie,SAS,julian champagnie,29.0,24.0,25.0,9.0,1.0,34.3,0.7440476190476191,0.4658064516129032,55.9,55.9,29.0,Over,Incorrect
Zach Edey,FG3M,0.5,2025-11-20,MEM vs SAC,MEM,SAC,Over,C Tier,0.47,0.47,0.41218522,0.9680847810602258,57.2,zach edey,2025-11-20,22025.0,1641744.0,22500265.0,2025-11-20,MEM vs. SAC,W,25.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,16.0,23.0,1.0,Zach Edey,MEM,zach edey,20.0,20.0,16.0,4.0,2.0,26.8,1.075268817204301,0.2976,57.2,50.7,1.0,Over,Correct
Tyrese Maxey,AST,6.5,2025-11-20,PHI @ MIL,PHI,MIL,Over,C Tier,0.02,0.02,0.4110816,6.520916346406616,26.5,tyrese maxey,2025-11-20,22025.0,1630178.0,22500266.0,2025-11-20,PHI @ MIL,W,47.0,18.0,30.0,0.6,6.0,15.0,0.4,12.0,14.0,0.857,0.0,5.0,5.0,9.0,3.0,3.0,5.0,3.0,54.0,18.0,1.0,Tyrese Maxey,PHI,tyrese maxey,68.0,59.0,63.0,14.0,6.0,86.5,0.7466814159292036,0.8757446808510637,26.5,42.2,9.0,Over,Correct
Franz Wagner,RA,10.5,2025-11-20,ORL vs LAC,ORL,LAC,Over,C Tier,0.52,0.52,0.41061547,11.021606520048833,27.8,franz wagner,2025-11-20,22025.0,1630532.0,22500264.0,2025-11-20,ORL vs. LAC,W,30.0,5.0,13.0,0.385,0.0,2.0,0.0,10.0,12.0,0.833,1.0,5.0,6.0,3.0,1.0,0.0,1.0,2.0,20.0,16.0,1.0,Franz Wagner,ORL,franz wagner,29.0,26.0,23.0,9.0,1.0,33.7,0.5470459518599562,0.6426666666666667,27.8,25.1,9.0,Under,Incorrect
Dominick Barlow,REB,4.5,2025-11-20,PHI @ MIL,PHI,MIL,Over,C Tier,1.07,1.07,0.40977544,5.572382942874747,26.5,dominick barlow,2025-11-20,22025.0,1631230.0,22500266.0,2025-11-20,PHI @ MIL,W,29.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,0.0,2.0,0.0,0.0,2.0,16.0,1.0,Dominick Barlow,PHI,dominick barlow,11.0,8.0,5.0,9.0,2.0,19.7,1.0,0.0344827586206896,26.5,42.2,6.0,Over,Correct
Luke Kornet,PTS,9.5,2025-11-20,SAS vs ATL,SAS,ATL,Under,C Tier,0.35,-0.35,0.4002903,9.14559492142949,55.9,luke kornet,2025-11-20,22025.0,1628436.0,22500267.0,2025-11-20,SAS vs. ATL,W,23.0,2.0,4.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,Luke Kornet,SAS,luke kornet,10.0,8.0,7.0,5.0,0.0,10.6,0.5122950819672131,0.2556521739130434,55.9,55.9,5.0,Under,Correct
Franz Wagner,PTS,23.5,2025-11-20,ORL vs LAC,ORL,LAC,Under,C Tier,0.17,-0.17,0.39685357,23.32674869083704,27.8,franz wagner,2025-11-20,22025.0,1630532.0,22500264.0,2025-11-20,ORL vs. LAC,W,30.0,5.0,13.0,0.385,0.0,2.0,0.0,10.0,12.0,0.833,1.0,5.0,6.0,3.0,1.0,0.0,1.0,2.0,20.0,16.0,1.0,Franz Wagner,ORL,franz wagner,29.0,26.0,23.0,9.0,1.0,33.7,0.5470459518599562,0.6426666666666667,27.8,25.1,20.0,Under,Correct
