TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD1,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612750,Minnesota Timberwolves,23,14,9,0.609,1069.0,881.0,1962.0,0.449,272.0,778.0,0.35,457.0,622.0,0.735,283.0,703.0,986.0,559.0,385.0,192.0,100.0,133.0,533.0,537.0,2491.0,-119.0,33,19,7,15,35,7,9,16,5,3,24,16,20,2,22,9,12,9,25,8,5,16,15,29,6,13
1610612740,New Orleans Pelicans,24,3,21,0.125,1122.0,1013.0,2055.0,0.493,347.0,967.0,0.359,447.0,576.0,0.776,260.0,787.0,1047.0,674.0,374.0,221.0,167.0,91.0,537.0,527.0,2820.0,258.0,23,43,36,43,24,25,17,43,32,28,31,14,11,18,10,23,20,28,28,21,34,42,17,31,25,39
1610612752,New York Knicks,22,12,10,0.545,1016.0,850.0,1837.0,0.463,304.0,825.0,0.368,415.0,539.0,0.77,216.0,682.0,898.0,535.0,334.0,163.0,96.0,100.0,479.0,486.0,2419.0,-72.0,38,26,11,19,41,4,3,28,17,12,39,5,6,13,1,4,3,3,37,2,3,38,6,38,4,19
1611661313,New York Liberty,44,27,17,0.614,1760.0,1305.0,3078.0,0.424,361.0,1145.0,0.315,563.0,761.0,0.74,425.0,1129.0,1554.0,873.0,601.0,308.0,144.0,192.0,740.0,714.0,3534.0,-179.0,1,4,28,13,10,38,42,4,38,41,2,33,35,4,43,38,40,37,6,36,30,5,35,11,36,6
1610612760,Oklahoma City Thunder,27,23,4,0.852,1252.0,913.0,2185.0,0.418,347.0,993.0,0.349,521.0,669.0,0.779,290.0,836.0,1126.0,591.0,510.0,217.0,113.0,135.0,595.0,594.0,2694.0,-338.0,15,7,1,1,15,11,26,2,32,32,23,26,28,21,25,26,26,16,14,19,12,15,27,16,20,2
1610612753,Orlando Magic,24,11,13,0.458,1117.0,937.0,2012.0,0.466,266.0,746.0,0.357,483.0,630.0,0.767,254.0,721.0,975.0,545.0,375.0,210.0,120.0,126.0,548.0,538.0,2623.0,-51.0,23,28,18,27,26,14,14,31,3,1,29,20,22,9,7,14,10,5,27,15,20,21,20,27,13,21
1610612755,Philadelphia 76ers,25,13,12,0.52,1145.998333,978.0,2135.0,0.458,318.0,897.0,0.355,441.0,583.0,0.756,279.0,765.0,1044.0,616.0,374.0,209.0,127.0,157.0,573.0,531.0,2715.0,46.0,18,24,17,24,20,23,23,23,25,23,26,9,12,6,16,19,19,23,28,13,26,10,23,30,22,27
1611661317,Phoenix Mercury,44,27,17,0.614,1760.0,1257.0,2945.0,0.427,347.0,1082.0,0.321,664.0,826.0,0.804,370.0,1184.0,1554.0,868.0,662.0,315.0,169.0,164.0,722.0,782.0,3525.0,-118.0,1,4,28,13,10,33,37,5,32,37,6,40,39,40,35,42,40,36,4,37,36,8,32,5,35,14
1610612756,Phoenix Suns,24,14,10,0.583,1117.0,925.0,2011.0,0.46,282.0,836.0,0.337,460.0,586.0,0.785,281.0,698.0,979.0,584.0,426.0,227.0,116.0,107.0,486.0,559.0,2592.0,-82.0,23,19,11,17,26,13,13,26,8,14,17,17,13,24,20,7,11,13,18,24,16,36,8,20,11,17
1610612757,Portland Trail Blazers,24,11,13,0.458,1117.0,976.0,2094.0,0.466,282.0,808.0,0.349,516.0,642.0,0.804,307.0,745.0,1052.0,596.0,398.0,259.0,148.0,128.0,574.0,552.0,2750.0,26.0,23,28,18,27,26,22,22,33,8,10,21,25,23,39,27,16,21,18,23,30,32,20,25,22,24,26
1610612758,Sacramento Kings,25,10,15,0.4,1157.0,1031.0,2150.0,0.48,309.0,921.0,0.336,473.0,598.0,0.791,277.0,822.0,1099.0,647.0,369.0,209.0,110.0,93.0,523.0,521.0,2844.0,166.0,18,31,24,30,18,26,24,40,20,25,15,18,16,34,15,25,25,25,30,13,11,40,13,33,26,35
1610612759,San Antonio Spurs,25,17,8,0.68,1143.0,909.0,2077.0,0.438,314.0,870.0,0.361,444.0,588.0,0.755,248.0,717.0,965.0,580.0,368.0,210.0,119.0,125.0,527.0,554.0,2576.0,-135.0,18,13,5,8,21,9,19,10,22,20,33,12,14,5,6,12,8,11,31,15,19,23,14,21,10,9
1611661328,Seattle Storm,44,23,21,0.523,1770.0,1287.0,2907.0,0.443,314.0,935.0,0.336,636.0,802.0,0.793,367.0,1216.0,1583.0,861.0,708.0,297.0,186.0,223.0,731.0,751.0,3524.0,-90.0,1,7,36,22,2,35,35,13,22,26,16,37,37,36,34,43,43,35,1,35,40,1,33,8,34,15
1610612761,Toronto Raptors,24,18,6,0.75,1111.983333,880.0,1950.0,0.451,273.0,851.0,0.321,526.0,665.0,0.791,258.0,744.0,1002.0,558.0,450.0,199.0,136.0,103.0,522.0,565.0,2559.0,-180.0,23,11,3,4,31,6,7,18,6,18,7,27,27,35,8,15,15,8,16,9,27,37,12,19,9,5
1610612762,Utah Jazz,25,9,16,0.36,1153.0,1039.0,2187.0,0.475,353.0,989.0,0.357,473.0,599.0,0.79,280.0,779.0,1059.0,683.0,387.0,235.0,143.0,95.0,598.0,573.0,2904.0,139.0,18,36,27,34,19,27,27,38,36,31,30,18,18,33,17,22,22,29,24,25,28,39,28,17,27,34
1611661322,Washington Mystics,44,16,28,0.364,1765.0,1291.0,2905.0,0.444,352.0,1067.0,0.33,655.0,823.0,0.796,322.0,1099.0,1421.0,879.0,601.0,350.0,173.0,140.0,863.0,800.0,3589.0,195.0,1,15,40,33,3,36,34,14,35,36,12,39,38,38,31,36,32,38,6,41,37,13,43,4,39,36
1610612764,Washington Wizards,22,4,18,0.182,1025.983333,938.0,2000.0,0.469,312.0,853.0,0.366,435.0,564.0,0.771,304.0,768.0,1072.0,607.0,304.0,225.0,124.0,119.0,412.0,496.0,2623.0,270.0,38,41,32,41,39,15,11,34,21,19,36,7,8,14,26,20,23,21,41,23,24,29,1,37,13,40
