Rk,Player,Age,Team,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
128.0,Kentavious Caldwell-Pope,32.0,MEM,SG,18.0,13.0,411.0,0.363,0.422,0.3,0.435,0.9,0.492,0.242,0.484,77.0,77.0,84.0,80.0,114.0,84.0,85.0,116.0,-26.9,-25.0
129.0,Jock Landale,30.0,MEM,C,18.0,13.0,410.0,0.545,0.592,0.447,0.617,0.697,0.633,0.228,0.324,116.0,108.0,124.0,113.0,88.0,109.0,80.0,78.0,21.2,15.9
130.0,Tim Hardaway Jr.,33.0,DEN,SG,17.0,1.0,404.0,0.448,0.51,0.415,0.584,0.875,0.612,0.168,0.657,95.0,93.0,116.0,107.0,111.0,105.0,59.0,157.0,11.4,8.9
131.0,Kris Murray,25.0,POR,SF,17.0,1.0,404.0,0.43,0.545,0.226,0.471,0.688,0.494,0.186,0.36,92.0,100.0,63.0,87.0,87.0,85.0,66.0,86.0,-12.6,-16.5
132.0,Josh Hart,30.0,NYK,SF,15.0,1.0,403.0,0.475,0.565,0.347,0.547,0.727,0.568,0.186,0.415,101.0,103.0,97.0,100.0,92.0,97.0,66.0,99.0,0.6,-3.9
133.0,Neemias Queta,26.0,BOS,C,17.0,17.0,402.0,0.628,0.645,0.0,0.628,0.593,0.633,0.239,0.027,134.0,118.0,0.0,115.0,75.0,108.0,84.0,6.0,19.0,12.3
134.0,Jrue Holiday,35.0,POR,PG,12.0,12.0,401.0,0.446,0.531,0.365,0.539,0.84,0.565,0.151,0.512,95.0,97.0,102.0,99.0,106.0,97.0,53.0,122.0,-1.6,-6.5
135.0,Tre Jones,26.0,CHI,PG,14.0,11.0,400.0,0.482,0.527,0.286,0.509,0.841,0.604,0.616,0.188,103.0,96.0,80.0,94.0,106.0,104.0,217.0,45.0,-7.9,5.9
136.0,Shaedon Sharpe,22.0,POR,SG,14.0,14.0,400.0,0.439,0.545,0.258,0.487,0.803,0.535,0.29,0.37,94.0,100.0,72.0,89.0,102.0,92.0,102.0,89.0,-30.1,-28.6
137.0,Ayo Dosunmu,26.0,CHI,SG,15.0,3.0,397.0,0.563,0.616,0.475,0.652,0.851,0.688,0.297,0.373,120.0,112.0,132.0,120.0,108.0,118.0,105.0,89.0,34.1,37.6
138.0,Bruce Brown,29.0,DEN,SG,17.0,0.0,396.0,0.42,0.457,0.333,0.47,0.826,0.513,0.23,0.3,90.0,83.0,93.0,86.0,105.0,88.0,81.0,72.0,-14.8,-15.4
139.0,Kevin Huerter,27.0,CHI,SF,16.0,5.0,395.0,0.484,0.654,0.303,0.557,0.839,0.589,0.197,0.484,103.0,119.0,84.0,102.0,106.0,101.0,70.0,116.0,4.2,2.0
140.0,Moussa Diabaté,24.0,CHO,C,17.0,1.0,394.0,0.653,0.653,,0.653,0.708,0.688,0.684,0.0,139.0,119.0,,120.0,90.0,118.0,241.0,0.0,20.6,25.8
141.0,Paolo Banchero,23.0,ORL,PF,12.0,12.0,393.0,0.461,0.53,0.25,0.492,0.766,0.573,0.624,0.247,98.0,97.0,70.0,90.0,97.0,98.0,220.0,59.0,-18.7,-4.6
142.0,Bobby Portis,30.0,MIL,PF,18.0,2.0,392.0,0.509,0.514,0.5,0.598,0.714,0.606,0.086,0.356,109.0,94.0,139.0,110.0,90.0,104.0,30.0,85.0,17.6,7.7
143.0,Zaccharie Risacher,20.0,ATL,SF,16.0,16.0,391.0,0.446,0.576,0.309,0.521,0.609,0.531,0.139,0.488,95.0,105.0,86.0,96.0,77.0,91.0,49.0,117.0,-7.6,-18.4
144.0,Klay Thompson,35.0,DAL,SF,18.0,8.0,389.0,0.351,0.438,0.321,0.471,1.0,0.483,0.043,0.745,75.0,80.0,90.0,87.0,127.0,83.0,15.0,178.0,-27.6,-38.4
145.0,Keldon Johnson,26.0,SAS,SF,16.0,0.0,389.0,0.583,0.694,0.317,0.629,0.813,0.657,0.23,0.295,124.0,127.0,88.0,116.0,103.0,113.0,81.0,71.0,23.7,22.4
146.0,Andre Drummond,32.0,PHI,C,16.0,8.0,387.0,0.541,0.579,0.409,0.587,0.607,0.598,0.286,0.224,115.0,106.0,114.0,108.0,77.0,103.0,101.0,54.0,8.4,3.3
147.0,Ron Holland,20.0,DET,SF,17.0,5.0,386.0,0.391,0.468,0.275,0.445,0.792,0.48,0.188,0.398,83.0,85.0,76.0,82.0,100.0,82.0,66.0,95.0,-25.3,-28.6
148.0,Ryan Dunn,23.0,PHO,SF,16.0,11.0,385.0,0.478,0.576,0.34,0.549,0.667,0.56,0.133,0.416,102.0,105.0,95.0,101.0,84.0,96.0,47.0,99.0,1.0,-5.5
149.0,Ryan Kalkbrenner,24.0,CHO,C,15.0,15.0,382.0,0.803,0.813,0.0,0.803,0.792,0.814,0.316,0.013,171.0,148.0,0.0,148.0,100.0,140.0,111.0,3.0,39.3,40.0
150.0,Dean Wade,29.0,CLE,PF,17.0,2.0,381.0,0.373,0.591,0.295,0.482,0.625,0.5,0.193,0.735,80.0,108.0,82.0,89.0,79.0,86.0,68.0,176.0,-10.3,-15.0
151.0,Mark Williams,24.0,PHO,C,15.0,12.0,381.0,0.64,0.64,,0.64,0.78,0.68,0.439,0.0,137.0,117.0,,118.0,99.0,117.0,155.0,0.0,22.0,26.4
152.0,Marcus Smart,31.0,LAL,SG,14.0,9.0,375.0,0.408,0.65,0.254,0.485,0.938,0.555,0.311,0.612,87.0,119.0,71.0,89.0,119.0,95.0,110.0,146.0,-12.1,-6.6
153.0,Javonte Green,32.0,DET,SG,17.0,3.0,373.0,0.426,0.529,0.32,0.505,0.763,0.556,0.376,0.495,91.0,97.0,89.0,93.0,97.0,95.0,133.0,118.0,-7.9,-6.3
154.0,Brandon Williams,26.0,DAL,PG,17.0,9.0,373.0,0.389,0.482,0.192,0.42,0.82,0.492,0.377,0.321,83.0,88.0,54.0,77.0,104.0,84.0,133.0,77.0,-40.3,-34.3
155.0,Isaac Okoro,25.0,CHI,SG,15.0,15.0,373.0,0.459,0.529,0.383,0.551,0.75,0.576,0.204,0.48,98.0,97.0,107.0,101.0,95.0,99.0,72.0,115.0,1.4,-1.6
156.0,Ausar Thompson,23.0,DET,SF,13.0,12.0,373.0,0.519,0.541,0.308,0.533,0.5,0.537,0.296,0.096,111.0,99.0,86.0,98.0,63.0,92.0,105.0,23.0,-2.9,-14.0
157.0,OG Anunoby,28.0,NYK,PF,12.0,12.0,373.0,0.476,0.574,0.392,0.582,0.76,0.601,0.17,0.537,102.0,105.0,109.0,107.0,96.0,103.0,60.0,129.0,11.0,5.7
158.0,Dillon Brooks,30.0,PHO,SF,12.0,12.0,369.0,0.459,0.566,0.333,0.536,0.851,0.575,0.225,0.459,98.0,103.0,93.0,98.0,108.0,99.0,79.0,110.0,-3.4,-3.9
159.0,Aaron Gordon,30.0,DEN,PF,13.0,13.0,368.0,0.532,0.593,0.444,0.623,0.867,0.676,0.39,0.409,114.0,108.0,124.0,115.0,110.0,116.0,137.0,98.0,24.4,33.6
160.0,Jaylon Tyson,23.0,CLE,SG,14.0,10.0,367.0,0.527,0.588,0.475,0.656,0.786,0.669,0.125,0.545,112.0,107.0,132.0,121.0,100.0,115.0,44.0,130.0,25.1,20.2
161.0,Ace Bailey,19.0,UTA,SF,17.0,8.0,366.0,0.448,0.544,0.333,0.524,0.842,0.548,0.131,0.455,96.0,99.0,93.0,96.0,107.0,94.0,46.0,109.0,-5.8,-10.9
162.0,Domantas Sabonis,29.0,SAC,C,11.0,11.0,365.0,0.51,0.56,0.2,0.524,0.725,0.564,0.352,0.138,109.0,102.0,56.0,96.0,92.0,97.0,124.0,33.0,-5.8,-6.3
163.0,Sam Hauser,28.0,BOS,PF,17.0,2.0,364.0,0.333,0.286,0.34,0.482,0.75,0.488,0.035,0.877,71.0,52.0,95.0,89.0,95.0,84.0,12.0,210.0,-14.0,-22.0
164.0,Tyrese Martin,26.0,BRK,SG,17.0,2.0,364.0,0.389,0.473,0.329,0.485,0.727,0.508,0.168,0.58,83.0,86.0,92.0,89.0,92.0,87.0,59.0,139.0,-15.5,-21.1
165.0,D'Angelo Russell,29.0,DAL,PG,17.0,3.0,364.0,0.392,0.515,0.25,0.45,0.696,0.491,0.309,0.464,84.0,94.0,70.0,83.0,88.0,84.0,109.0,111.0,-34.0,-37.9
166.0,Tre Johnson,19.0,WAS,SG,15.0,4.0,364.0,0.445,0.5,0.395,0.548,0.813,0.565,0.11,0.521,95.0,91.0,110.0,101.0,103.0,97.0,39.0,124.0,1.1,-5.5
167.0,Jarrett Allen,27.0,CLE,C,14.0,14.0,364.0,0.577,0.594,0.0,0.577,0.766,0.627,0.467,0.029,123.0,108.0,0.0,106.0,97.0,107.0,165.0,7.0,8.9,14.4
168.0,Bam Adebayo,28.0,MIA,C,12.0,12.0,363.0,0.451,0.509,0.349,0.514,0.813,0.571,0.366,0.36,96.0,93.0,97.0,95.0,103.0,98.0,129.0,86.0,-10.4,-5.0
169.0,Cam Spencer,25.0,MEM,SG,18.0,1.0,362.0,0.441,0.463,0.43,0.587,0.882,0.63,0.268,0.677,94.0,85.0,120.0,108.0,112.0,108.0,94.0,162.0,10.8,13.4
170.0,Reed Sheppard,21.0,HOU,PG,15.0,1.0,362.0,0.49,0.517,0.471,0.629,0.706,0.638,0.116,0.592,104.0,94.0,131.0,116.0,89.0,109.0,41.0,142.0,25.0,16.8
171.0,Lonzo Ball,28.0,CLE,PG,15.0,3.0,360.0,0.306,0.412,0.284,0.423,0.667,0.441,0.122,0.827,65.0,75.0,79.0,78.0,84.0,76.0,43.0,198.0,-23.6,-29.5
172.0,Malik Monk,27.0,SAC,SG,15.0,0.0,360.0,0.453,0.478,0.418,0.541,0.889,0.574,0.17,0.421,97.0,87.0,116.0,99.0,113.0,98.0,60.0,101.0,-1.0,-3.3
173.0,Jonathan Kuminga,23.0,GSW,PF,13.0,12.0,360.0,0.478,0.535,0.324,0.522,0.771,0.57,0.353,0.272,102.0,98.0,90.0,96.0,98.0,98.0,125.0,65.0,-6.0,-4.3
174.0,Egor Dёmin,19.0,BRK,PG,16.0,9.0,355.0,0.371,0.429,0.346,0.491,0.8,0.507,0.086,0.698,79.0,78.0,96.0,90.0,101.0,87.0,30.0,167.0,-12.2,-18.4
175.0,Vit Krejci,25.0,ATL,PG,15.0,1.0,351.0,0.539,0.696,0.494,0.73,0.667,0.732,0.118,0.775,115.0,127.0,138.0,134.0,84.0,125.0,42.0,185.0,38.0,31.9
176.0,Simone Fontecchio,30.0,MIA,SF,18.0,0.0,350.0,0.422,0.488,0.396,0.565,0.848,0.601,0.224,0.721,90.0,89.0,110.0,104.0,107.0,103.0,79.0,172.0,6.0,5.6
177.0,Mike Conley,38.0,MIN,PG,17.0,5.0,348.0,0.397,0.318,0.431,0.548,0.917,0.61,0.329,0.699,85.0,58.0,120.0,101.0,116.0,105.0,116.0,167.0,0.6,4.5
178.0,Luke Kennard,29.0,ATL,SG,16.0,0.0,347.0,0.479,0.538,0.436,0.606,0.941,0.641,0.181,0.585,102.0,98.0,122.0,111.0,119.0,110.0,64.0,140.0,11.7,11.6
179.0,Luguentz Dort,26.0,OKC,SF,12.0,12.0,347.0,0.379,0.5,0.328,0.494,0.923,0.528,0.149,0.701,81.0,91.0,91.0,91.0,117.0,91.0,53.0,168.0,-8.7,-10.2
180.0,Jose Alvarado,27.0,NOP,PG,17.0,0.0,345.0,0.416,0.524,0.352,0.527,0.846,0.548,0.115,0.628,89.0,96.0,98.0,97.0,107.0,94.0,41.0,150.0,-4.0,-8.5
181.0,Ja Morant,26.0,MEM,PG,12.0,12.0,345.0,0.359,0.444,0.167,0.385,0.942,0.477,0.354,0.308,77.0,81.0,46.0,71.0,119.0,82.0,125.0,74.0,-62.2,-47.9
182.0,Patrick Williams,24.0,CHI,PF,16.0,1.0,343.0,0.408,0.439,0.387,0.524,0.652,0.544,0.223,0.602,87.0,80.0,108.0,96.0,83.0,93.0,79.0,144.0,-4.1,-8.9
183.0,Jamal Shead,23.0,TOR,PG,18.0,0.0,338.0,0.438,0.457,0.422,0.556,0.781,0.606,0.4,0.563,93.0,83.0,118.0,102.0,99.0,104.0,141.0,135.0,1.9,4.3
184.0,Corey Kispert,26.0,WAS,SF,17.0,2.0,338.0,0.505,0.694,0.403,0.636,0.724,0.657,0.282,0.65,108.0,127.0,112.0,117.0,92.0,113.0,99.0,156.0,18.9,17.0
185.0,Buddy Hield,33.0,GSW,SG,19.0,0.0,337.0,0.427,0.628,0.321,0.532,0.923,0.555,0.105,0.653,91.0,115.0,89.0,98.0,117.0,95.0,37.0,156.0,-2.9,-7.3
186.0,Aaron Nesmith,26.0,IND,SF,11.0,11.0,335.0,0.367,0.359,0.373,0.473,0.795,0.518,0.265,0.565,78.0,66.0,104.0,87.0,101.0,89.0,94.0,135.0,-21.0,-21.5
187.0,Jakob Poeltl,30.0,TOR,C,13.0,13.0,332.0,0.738,0.738,,0.738,0.571,0.721,0.525,0.0,157.0,135.0,,136.0,72.0,124.0,185.0,0.0,30.9,27.1
188.0,Khris Middleton,34.0,WAS,SF,13.0,13.0,330.0,0.462,0.521,0.333,0.514,0.773,0.545,0.212,0.317,98.0,95.0,93.0,95.0,98.0,94.0,75.0,76.0,-6.2,-8.6
189.0,Isaiah Joe,26.0,OKC,SG,13.0,0.0,328.0,0.443,0.591,0.41,0.611,0.912,0.657,0.279,0.82,94.0,108.0,114.0,112.0,115.0,113.0,98.0,196.0,16.2,20.2
190.0,Cole Anthony,25.0,MIL,PG,17.0,0.0,327.0,0.432,0.505,0.267,0.473,0.533,0.479,0.101,0.304,92.0,92.0,74.0,87.0,68.0,82.0,36.0,73.0,-21.0,-32.3
191.0,Isaiah Jackson,24.0,IND,C,17.0,13.0,326.0,0.56,0.56,,0.56,0.805,0.619,0.451,0.0,119.0,102.0,,103.0,102.0,106.0,159.0,0.0,3.0,7.8
192.0,Jalen Suggs,24.0,ORL,PG,14.0,14.0,326.0,0.508,0.696,0.357,0.607,0.905,0.661,0.333,0.556,108.0,127.0,100.0,112.0,115.0,113.0,118.0,133.0,15.9,22.5
193.0,Nicolas Batum,37.0,LAC,PF,18.0,2.0,325.0,0.386,0.4,0.385,0.564,1.0,0.578,0.057,0.929,82.0,73.0,107.0,104.0,127.0,99.0,20.0,222.0,2.8,-0.7
194.0,Tre Mann,24.0,CHO,PG,15.0,1.0,325.0,0.357,0.41,0.303,0.432,0.923,0.454,0.084,0.494,76.0,75.0,84.0,79.0,117.0,78.0,30.0,118.0,-34.6,-41.3
195.0,Christian Braun,24.0,DEN,SG,11.0,11.0,325.0,0.495,0.609,0.214,0.526,0.793,0.569,0.299,0.289,106.0,111.0,60.0,97.0,100.0,98.0,106.0,69.0,-3.5,-3.0
196.0,Derrick Jones Jr.,28.0,LAC,SF,13.0,13.0,324.0,0.533,0.717,0.348,0.62,0.786,0.652,0.304,0.5,114.0,131.0,97.0,114.0,100.0,112.0,107.0,120.0,13.9,14.3
197.0,Ziaire Williams,24.0,BRK,SF,14.0,0.0,323.0,0.381,0.586,0.303,0.49,0.867,0.546,0.286,0.724,81.0,107.0,84.0,90.0,110.0,94.0,101.0,173.0,-11.3,-8.9
198.0,Kyle Filipowski,22.0,UTA,C,16.0,5.0,320.0,0.439,0.5,0.341,0.505,0.667,0.54,0.364,0.383,94.0,91.0,95.0,93.0,84.0,93.0,129.0,92.0,-8.4,-10.8
199.0,Josh Okogie,27.0,HOU,SG,15.0,11.0,320.0,0.451,0.5,0.409,0.561,0.76,0.597,0.305,0.537,96.0,91.0,114.0,103.0,96.0,102.0,108.0,128.0,2.8,2.5
200.0,Isaiah Stewart,24.0,DET,C,14.0,5.0,320.0,0.514,0.58,0.4,0.587,0.75,0.614,0.257,0.367,110.0,106.0,111.0,108.0,95.0,105.0,91.0,88.0,9.4,7.5
201.0,Mouhamed Gueye,23.0,ATL,PF,19.0,2.0,318.0,0.485,0.66,0.273,0.546,0.5,0.548,0.124,0.454,103.0,120.0,76.0,100.0,63.0,94.0,44.0,108.0,0.5,-7.3
202.0,Miles McBride,25.0,NYK,SG,13.0,4.0,318.0,0.397,0.455,0.364,0.512,0.6,0.518,0.083,0.636,85.0,83.0,101.0,94.0,76.0,89.0,29.0,152.0,-7.7,-16.3
203.0,Sandro Mamukelashvili,26.0,TOR,C,17.0,1.0,316.0,0.566,0.647,0.444,0.655,0.8,0.685,0.31,0.398,121.0,118.0,124.0,120.0,101.0,118.0,109.0,95.0,25.0,26.2
204.0,Kristaps Porziņģis,30.0,ATL,C,12.0,12.0,316.0,0.481,0.568,0.339,0.545,0.862,0.613,0.422,0.383,102.0,104.0,94.0,100.0,109.0,105.0,149.0,92.0,0.4,11.0
205.0,Jaylin Williams,23.0,OKC,PF,17.0,1.0,314.0,0.345,0.583,0.307,0.477,0.692,0.496,0.149,0.862,74.0,106.0,85.0,88.0,88.0,85.0,53.0,206.0,-11.7,-16.2
206.0,Landry Shamet,28.0,NYK,SG,15.0,6.0,314.0,0.452,0.519,0.424,0.602,0.794,0.644,0.366,0.71,96.0,95.0,118.0,111.0,101.0,110.0,129.0,170.0,10.8,13.1
207.0,Daniel Gafford,27.0,DAL,C,13.0,12.0,312.0,0.615,0.615,,0.615,0.795,0.667,0.5,0.0,131.0,112.0,,113.0,101.0,114.0,176.0,0.0,11.1,16.0
208.0,Sam Merrill,29.0,CLE,SG,12.0,8.0,311.0,0.466,0.588,0.444,0.655,0.938,0.679,0.138,0.853,99.0,107.0,124.0,120.0,119.0,116.0,49.0,204.0,25.8,23.5
209.0,Josh Minott,23.0,BOS,PF,16.0,9.0,309.0,0.511,0.628,0.4,0.614,0.789,0.638,0.216,0.511,109.0,115.0,111.0,113.0,100.0,109.0,76.0,122.0,12.2,10.6
210.0,Jordan Clarkson,33.0,NYK,SG,16.0,0.0,307.0,0.485,0.627,0.338,0.568,0.852,0.601,0.205,0.492,103.0,114.0,94.0,104.0,108.0,103.0,72.0,118.0,6.4,5.2
211.0,Steven Adams,32.0,HOU,C,14.0,4.0,307.0,0.508,0.508,,0.508,0.733,0.566,0.492,0.0,108.0,93.0,,93.0,93.0,97.0,174.0,0.0,-4.4,-2.5
212.0,LaMelo Ball,24.0,CHO,PG,10.0,10.0,307.0,0.393,0.5,0.286,0.464,0.875,0.519,0.262,0.497,84.0,91.0,80.0,85.0,111.0,89.0,93.0,119.0,-29.1,-26.1
213.0,Dru Smith,28.0,MIA,SG,18.0,0.0,306.0,0.446,0.5,0.375,0.527,0.762,0.558,0.228,0.435,95.0,91.0,104.0,97.0,97.0,96.0,81.0,104.0,-3.1,-5.1
214.0,Goga Bitadze,26.0,ORL,C,18.0,0.0,304.0,0.71,0.764,0.286,0.726,0.758,0.751,0.532,0.113,151.0,139.0,80.0,133.0,96.0,129.0,188.0,27.0,22.5,25.7
215.0,Andrew Nembhard,26.0,IND,PG,10.0,10.0,303.0,0.408,0.448,0.345,0.475,0.906,0.553,0.373,0.387,87.0,82.0,96.0,87.0,115.0,95.0,132.0,93.0,-19.5,-9.8
216.0,Will Richard,23.0,GSW,SG,17.0,7.0,302.0,0.544,0.737,0.404,0.661,0.741,0.682,0.3,0.578,116.0,134.0,113.0,122.0,94.0,117.0,106.0,138.0,21.1,20.2
217.0,Gradey Dick,22.0,TOR,SG,18.0,0.0,299.0,0.41,0.524,0.328,0.505,0.853,0.565,0.34,0.58,87.0,96.0,91.0,93.0,108.0,97.0,120.0,139.0,-7.8,-4.1
218.0,Nikola Jović,22.0,MIA,PF,14.0,1.0,299.0,0.402,0.51,0.294,0.475,0.743,0.524,0.343,0.5,86.0,93.0,82.0,87.0,94.0,90.0,121.0,120.0,-14.0,-13.9
219.0,Quinten Post,25.0,GSW,PF,19.0,8.0,297.0,0.444,0.7,0.333,0.561,0.818,0.578,0.111,0.697,95.0,128.0,93.0,103.0,104.0,99.0,39.0,167.0,3.3,-1.1
220.0,Keon Ellis,26.0,SAC,SG,17.0,2.0,295.0,0.44,0.48,0.424,0.589,0.7,0.6,0.119,0.702,94.0,88.0,118.0,108.0,89.0,103.0,42.0,168.0,7.6,2.9
221.0,Craig Porter Jr.,25.0,CLE,PG,17.0,0.0,295.0,0.533,0.587,0.448,0.62,0.5,0.617,0.16,0.387,114.0,107.0,125.0,114.0,63.0,106.0,56.0,92.0,11.4,5.4
222.0,Jordan Goodwin,27.0,PHO,PG,15.0,2.0,294.0,0.448,0.509,0.375,0.533,0.75,0.544,0.076,0.457,95.0,93.0,104.0,98.0,95.0,93.0,27.0,109.0,-2.3,-8.6
223.0,Jalen Smith,25.0,CHI,C,17.0,0.0,290.0,0.481,0.603,0.387,0.59,0.739,0.608,0.173,0.564,103.0,110.0,108.0,108.0,94.0,104.0,61.0,135.0,12.3,7.1
224.0,Drew Eubanks,28.0,SAC,C,18.0,7.0,288.0,0.632,0.635,0.5,0.638,0.515,0.63,0.434,0.026,135.0,116.0,139.0,117.0,65.0,108.0,153.0,6.0,14.3,8.4
225.0,Oso Ighodaro,23.0,PHO,PF,18.0,4.0,287.0,0.53,0.538,0.0,0.53,0.563,0.541,0.242,0.015,113.0,98.0,0.0,97.0,71.0,93.0,86.0,4.0,-1.8,-6.2
226.0,Trendon Watford,25.0,PHI,PF,14.0,4.0,286.0,0.534,0.571,0.389,0.574,0.8,0.618,0.341,0.205,114.0,104.0,108.0,105.0,101.0,106.0,120.0,49.0,5.2,7.0
227.0,Cam Whitmore,21.0,WAS,SF,17.0,0.0,285.0,0.488,0.56,0.349,0.547,0.778,0.576,0.213,0.339,104.0,102.0,97.0,101.0,99.0,99.0,75.0,81.0,0.8,-2.0
228.0,Vince Williams Jr.,25.0,MEM,SG,13.0,5.0,275.0,0.368,0.462,0.304,0.458,0.864,0.506,0.232,0.589,79.0,84.0,85.0,84.0,109.0,87.0,82.0,141.0,-16.4,-16.1
229.0,Jay Huff,27.0,IND,C,17.0,2.0,273.0,0.382,0.563,0.3,0.485,0.684,0.507,0.186,0.686,82.0,103.0,84.0,89.0,87.0,87.0,66.0,164.0,-12.0,-16.7
230.0,De'Aaron Fox,28.0,SAS,PG,8.0,8.0,268.0,0.511,0.593,0.38,0.584,0.814,0.627,0.328,0.382,109.0,108.0,106.0,107.0,103.0,108.0,116.0,91.0,10.5,13.1
231.0,Keaton Wallace,26.0,ATL,PG,17.0,2.0,264.0,0.443,0.462,0.432,0.579,0.375,0.571,0.114,0.629,94.0,84.0,120.0,106.0,48.0,98.0,40.0,150.0,4.8,-1.8
232.0,Justin Edwards,22.0,PHI,SF,15.0,5.0,263.0,0.44,0.563,0.365,0.554,1.0,0.58,0.107,0.619,94.0,103.0,102.0,102.0,127.0,99.0,38.0,148.0,1.6,-0.6
233.0,Al Horford,39.0,GSW,C,12.0,0.0,261.0,0.343,0.4,0.32,0.457,1.0,0.482,0.086,0.714,73.0,73.0,89.0,84.0,127.0,83.0,30.0,171.0,-12.2,-14.7
234.0,Day'Ron Sharpe,24.0,BRK,C,16.0,0.0,258.0,0.635,0.74,0.231,0.659,0.615,0.667,0.619,0.206,135.0,135.0,64.0,121.0,78.0,114.0,218.0,49.0,14.4,13.5
235.0,Jarred Vanderbilt,26.0,LAL,PF,14.0,2.0,257.0,0.44,0.5,0.286,0.48,0.842,0.548,0.38,0.28,94.0,91.0,80.0,88.0,107.0,94.0,134.0,67.0,-6.4,-4.1
236.0,Tyus Jones,29.0,ORL,PG,19.0,1.0,255.0,0.32,0.429,0.241,0.39,1.0,0.403,0.04,0.58,68.0,78.0,67.0,72.0,127.0,69.0,14.0,139.0,-15.4,-18.3
237.0,Tari Eason,24.0,HOU,PF,11.0,1.0,255.0,0.495,0.476,0.509,0.637,0.714,0.642,0.074,0.558,105.0,87.0,142.0,117.0,90.0,110.0,26.0,133.0,17.6,11.6
238.0,Kawhi Leonard,34.0,LAC,SF,8.0,8.0,255.0,0.492,0.54,0.4,0.561,0.974,0.622,0.288,0.341,105.0,99.0,111.0,103.0,123.0,107.0,102.0,82.0,4.4,11.5
239.0,Yves Missi,21.0,NOP,C,13.0,5.0,253.0,0.576,0.576,,0.576,0.545,0.582,0.373,0.0,123.0,105.0,,106.0,69.0,100.0,132.0,0.0,3.8,-0.1
240.0,Dalton Knecht,24.0,LAL,SF,15.0,1.0,251.0,0.464,0.632,0.326,0.554,0.667,0.563,0.107,0.548,99.0,115.0,91.0,102.0,84.0,96.0,38.0,131.0,1.6,-3.6
241.0,Jaxson Hayes,25.0,LAL,C,14.0,2.0,248.0,0.727,0.721,1.0,0.739,0.706,0.748,0.386,0.023,155.0,132.0,279.0,136.0,89.0,128.0,136.0,5.0,17.1,17.0
242.0,Collin Murray-Boyles,20.0,TOR,PF,13.0,3.0,248.0,0.514,0.519,0.5,0.579,0.72,0.611,0.357,0.257,110.0,95.0,139.0,106.0,91.0,105.0,126.0,61.0,4.8,4.5
243.0,Aaron Wiggins,27.0,OKC,SG,9.0,5.0,248.0,0.459,0.51,0.417,0.572,0.667,0.578,0.081,0.541,98.0,93.0,116.0,105.0,84.0,99.0,29.0,129.0,6.2,-1.1
244.0,Zion Williamson,25.0,NOP,PF,8.0,8.0,246.0,0.518,0.518,,0.518,0.693,0.586,0.772,0.0,110.0,94.0,,95.0,88.0,100.0,272.0,0.0,-6.0,0.9
245.0,Brook Lopez,37.0,LAC,C,17.0,0.0,245.0,0.404,0.5,0.359,0.527,0.727,0.541,0.117,0.681,86.0,91.0,100.0,97.0,92.0,93.0,41.0,163.0,-3.3,-8.3
246.0,Jordan Hawkins,23.0,NOP,SG,16.0,0.0,243.0,0.315,0.372,0.261,0.382,0.714,0.396,0.079,0.517,67.0,68.0,73.0,70.0,90.0,68.0,28.0,124.0,-28.8,-34.4
247.0,Brice Sensabaugh,22.0,UTA,SF,16.0,0.0,242.0,0.422,0.59,0.338,0.534,0.941,0.567,0.147,0.664,90.0,108.0,94.0,98.0,119.0,97.0,52.0,159.0,-2.2,-4.0
248.0,Tobias Harris,33.0,DET,PF,8.0,8.0,242.0,0.443,0.509,0.343,0.511,0.875,0.563,0.273,0.398,94.0,93.0,96.0,94.0,111.0,97.0,96.0,95.0,-5.8,-4.0
249.0,Nique Clifford,23.0,SAC,SG,14.0,2.0,241.0,0.357,0.4,0.308,0.429,0.667,0.469,0.321,0.464,76.0,73.0,86.0,79.0,84.0,80.0,113.0,111.0,-12.9,-14.6
250.0,Daniss Jenkins,24.0,DET,PG,12.0,4.0,240.0,0.51,0.529,0.469,0.585,0.722,0.602,0.18,0.32,109.0,97.0,131.0,108.0,91.0,103.0,64.0,77.0,8.2,4.1
251.0,Jaylen Clark,24.0,MIN,SG,15.0,0.0,237.0,0.421,0.469,0.36,0.5,0.55,0.517,0.351,0.439,90.0,86.0,100.0,92.0,70.0,89.0,124.0,105.0,-5.0,-8.8
252.0,Alex Caruso,31.0,OKC,SG,13.0,0.0,237.0,0.403,0.478,0.364,0.522,0.75,0.539,0.119,0.657,86.0,87.0,101.0,96.0,95.0,92.0,42.0,157.0,-2.9,-6.3
253.0,Bilal Coulibaly,21.0,WAS,SG,9.0,9.0,237.0,0.382,0.462,0.276,0.441,0.813,0.524,0.471,0.426,82.0,84.0,77.0,81.0,103.0,90.0,166.0,102.0,-14.0,-9.7
254.0,Caris LeVert,31.0,DET,SG,12.0,0.0,234.0,0.5,0.578,0.41,0.595,0.6,0.607,0.357,0.464,107.0,105.0,114.0,109.0,76.0,104.0,126.0,111.0,8.6,4.6
255.0,Jordan Walsh,21.0,BOS,PF,13.0,5.0,232.0,0.49,0.548,0.4,0.569,0.75,0.587,0.157,0.392,105.0,100.0,111.0,105.0,95.0,101.0,55.0,94.0,2.5,0.4
